	Oculina_OA4_S45_R1_001.fastq.trim.sam.counts	Oculina_OA5_S33_R1_001.fastq.trim.sam.counts	Oculina_OA6_S20_R1_001.fastq.trim.sam.counts	Oculina_OC4_S29_R1_001.fastq.trim.sam.counts	Oculina_OC5_S18_R1_001.fastq.trim.sam.counts	Oculina_OC9_S36_R1_001.fastq.trim.sam.counts	Oculina_OD4_S40_R1_001.fastq.trim.sam.counts	Oculina_OD5_S5_R1_001.fastq.trim.sam.counts	Oculina_OD6_S26_R1_001.fastq.trim.sam.counts	Oculina_OE10_S46_R1_001.fastq.trim.sam.counts	Oculina_OE11_S3_R1_001.fastq.trim.sam.counts	Oculina_OE3_S30_R1_001.fastq.trim.sam.counts	Oculina_OF7_S32_R1_001.fastq.trim.sam.counts	Oculina_OF8_S44_R1_001.fastq.trim.sam.counts	Oculina_OF9_S9_R1_001.fastq.trim.sam.counts	Oculina_OH11_S43_R1_001.fastq.trim.sam.counts	Oculina_OH15_S12_R1_001.fastq.trim.sam.counts	Oculina_OH1_S34_R1_001.fastq.trim.sam.counts	Oculina_OI1_S15_R1_001.fastq.trim.sam.counts	Oculina_OI2_S35_R1_001.fastq.trim.sam.counts	Oculina_OI3_S4_R1_001.fastq.trim.sam.counts	Oculina_OJ13_S11_R1_001.fastq.trim.sam.counts	Oculina_OJ14_S6_R1_001.fastq.trim.sam.counts	Oculina_OJ15_S24_R1_001.fastq.trim.sam.counts	Oculina_OK1_S38_R1_001.fastq.trim.sam.counts	Oculina_OK2_S1_R1_001.fastq.trim.sam.counts	Oculina_OK3_S31_R1_001.fastq.trim.sam.counts	Oculina_OL6_S16_R1_001.fastq.trim.sam.counts	Oculina_OL7_S2_R1_001.fastq.trim.sam.counts	Oculina_OL8_S19_R1_001.fastq.trim.sam.counts	Oculina_OM1_S10_R1_001.fastq.trim.sam.counts	Oculina_OM2_S28_R1_001.fastq.trim.sam.counts	Oculina_OM3_S23_R1_001.fastq.trim.sam.counts	Oculina_ON4_S27_R1_001.fastq.trim.sam.counts	Oculina_ON5_S13_R1_001.fastq.trim.sam.counts	Oculina_ON6_S17_R1_001.fastq.trim.sam.counts	Oculina_OO1_S7_R1_001.fastq.trim.sam.counts	Oculina_OO2_S22_R1_001.fastq.trim.sam.counts	Oculina_OP1_S42_R1_001.fastq.trim.sam.counts	Oculina_OP2_S47_R1_001.fastq.trim.sam.counts	Oculina_OP3_S37_R1_001.fastq.trim.sam.counts	Oculina_OQ11_S8_R1_001.fastq.trim.sam.counts	Oculina_OQ1_S41_R1_001.fastq.trim.sam.counts	Oculina_OQ4_S14_R1_001.fastq.trim.sam.counts	Oculina_OR7_S39_R1_001.fastq.trim.sam.counts	Oculina_OR8_S21_R1_001.fastq.trim.sam.counts	Oculina_OR9_S25_R1_001.fastq.trim.sam.counts
Oarb_108672_c1_g2	0	1	3	0	0	2	8	0	2	0	0	0	1	0	5	2	7	5	5	3	1	3	2	2	1	3	2	3	3	2	5	1	2	1	6	0	6	1	3	2	2	3	0	1	7	2	1
Oarb_108673_c1_g1	0	0	0	0	0	1	1	3	0	0	0	1	0	1	0	0	1	0	1	1	0	0	1	0	0	3	0	0	2	0	2	0	1	1	4	0	2	0	1	1	1	1	0	2	1	0	0
Oarb_108674_c3_g1	0	0	0	2	1	1	1	1	2	1	1	2	1	0	2	1	7	7	5	2	1	3	3	1	4	5	7	0	0	0	0	0	0	2	4	1	4	0	4	1	5	0	0	0	7	1	8
Oarb_108689_c0_g1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oarb_108697_c3_g1	0	6	11	2	8	3	5	3	22	2	3	30	0	0	8	2	10	0	5	3	4	4	3	4	2	3	5	4	0	4	8	2	6	6	14	19	11	4	7	8	13	10	5	2	1	3	17
Oarb_108705_c1_g2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Oarb_108707_c2_g1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	3	0	1	0
Oarb_108716_c0_g4	0	1	2	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	2	0	0	0	0	3	0	0	0	0	1
Oarb_108722_c0_g2	0	1	0	0	0	0	2	1	0	0	0	1	0	0	1	1	7	3	0	1	0	0	0	0	0	0	2	0	4	1	1	0	1	0	1	4	1	0	0	1	0	0	0	0	4	0	0
Oarb_108724_c3_g1	0	2	1	3	1	4	3	2	1	1	2	2	2	2	4	0	3	2	3	2	2	8	2	2	0	3	3	3	0	5	5	0	6	2	6	3	3	2	6	0	2	4	3	3	4	2	3
Oarb_108727_c1_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oarb_108729_c2_g1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oarb_108736_c4_g1	0	0	1	0	0	1	3	3	0	2	1	0	0	2	6	0	3	0	12	6	1	3	1	0	1	2	1	0	4	1	3	0	0	5	2	0	1	0	1	0	0	0	4	6	5	1	3
Oarb_108739_c5_g1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Oarb_108743_c0_g1	1	0	3	1	5	2	0	0	1	0	0	7	0	0	6	1	16	1	16	1	4	5	3	3	1	0	3	3	0	6	3	0	3	2	2	0	2	1	2	1	1	4	1	0	2	1	6
Oarb_108752_c3_g1	0	1	0	3	4	1	1	1	3	1	0	2	10	5	22	0	4	3	20	6	4	0	0	0	0	0	0	0	0	0	2	2	0	2	12	6	5	5	9	5	2	1	0	3	1	1	1
Oarb_108755_c0_g2	0	5	2	5	2	5	0	4	2	2	3	3	6	3	8	3	5	4	6	2	2	7	7	5	0	3	2	0	4	2	3	2	0	6	30	3	10	5	8	5	1	4	0	5	4	5	0
Oarb_108757_c3_g3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
Oarb_108759_c8_g1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	1	0	0	2	2	0	0	0	0	1	3	0	2	0	0	1	0	0	1	2	0
Oarb_108761_c2_g1	0	29	84	23	31	79	93	53	32	40	55	49	18	40	117	26	109	72	111	87	34	106	55	15	32	47	38	62	62	39	102	17	29	74	194	49	59	33	108	33	60	84	39	87	85	41	47
Oarb_108761_c2_g4	0	4	1	2	0	1	0	0	3	1	0	4	0	1	1	3	4	0	2	3	1	6	2	0	0	2	0	1	6	0	2	0	0	0	3	0	2	0	0	2	2	3	1	5	1	0	1
Oarb_108764_c1_g2	0	2	1	2	0	1	2	3	7	1	0	7	1	2	6	1	0	3	6	0	2	1	3	2	0	3	0	1	2	1	2	0	3	4	6	1	1	1	1	0	2	4	1	9	1	4	0
Oarb_108775_c1_g1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oarb_108776_c4_g1	0	0	2	5	0	3	8	8	4	8	0	3	7	7	5	5	9	1	0	7	1	7	11	2	2	10	2	4	10	1	10	5	4	6	20	0	4	7	3	8	2	1	1	8	5	12	0
Oarb_108781_c2_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	2	0	0	0	0	1	0	0	0	1	1	3	0	1	0
Oarb_108781_c6_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
Oarb_108783_c3_g1	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oarb_108787_c0_g1	2	0	0	23	1	6	2	14	1	87	6	1	3	59	5	33	17	5	2	44	5	8	141	3	0	75	0	3	83	7	7	23	4	0	135	2	4	31	9	32	6	6	1	184	3	21	0
Oarb_108788_c4_g3	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oarb_108791_c3_g4	0	0	1	19	2	3	4	8	5	6	6	2	7	2	5	1	2	0	15	12	12	7	5	0	0	0	0	12	23	5	13	6	9	4	18	1	6	14	5	12	2	6	1	25	5	23	0
Oarb_108796_c8_g1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Oarb_108797_c1_g1	0	0	2	5	2	3	2	5	6	5	2	1	1	4	1	1	4	2	7	2	2	2	10	3	0	3	1	0	4	2	3	2	1	4	13	2	4	7	2	2	3	0	2	9	0	5	2
Oarb_108802_c7_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oarb_108802_c7_g4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Oarb_108806_c3_g1	0	5	4	10	3	6	4	2	4	7	11	6	6	5	6	3	6	4	21	6	2	17	16	3	0	2	0	12	11	4	10	4	1	3	14	3	1	9	4	5	5	6	3	6	7	4	3
Oarb_108809_c3_g1	0	1	2	1	1	2	1	1	0	0	2	4	1	0	9	1	6	1	5	1	2	4	4	3	0	3	0	0	1	2	2	1	0	4	9	1	5	5	6	0	3	0	1	4	4	3	0
Oarb_108816_c2_g6	0	1	0	1	0	0	0	2	0	0	1	0	0	0	0	0	1	2	0	1	1	1	2	0	0	1	0	0	1	0	0	0	0	0	5	1	0	0	1	0	1	0	0	1	0	0	0
Oarb_108832_c1_g1	0	1	1	0	0	4	0	4	0	1	0	0	0	0	0	3	0	1	2	0	0	0	1	0	0	0	1	1	1	0	2	0	1	4	4	1	5	0	1	2	2	7	2	6	2	0	1
Oarb_108836_c3_g1	0	1	0	1	1	1	0	1	1	0	1	0	0	0	0	1	1	0	4	3	0	2	4	1	0	3	0	2	1	1	3	1	1	6	6	2	2	1	3	4	2	3	0	7	3	2	0
Oarb_108838_c2_g1	1	30	28	0	15	46	31	3	22	2	13	21	22	4	32	2	61	29	153	17	49	74	11	7	9	1	19	76	15	38	112	5	15	93	52	40	73	24	97	17	32	43	15	11	29	4	25
Oarb_108846_c2_g1	0	1	0	3	0	0	1	0	0	1	0	3	1	4	2	4	3	3	2	5	0	0	22	1	0	4	0	2	2	0	0	1	0	2	2	0	4	1	1	2	0	1	2	54	0	2	1
Oarb_108857_c2_g3	0	6	8	19	11	12	9	14	13	6	7	10	11	1	6	4	12	5	17	13	2	22	22	7	1	10	10	14	6	7	25	10	5	15	23	1	15	8	7	10	8	14	3	22	9	10	2
Oarb_108861_c7_g1	0	0	3	0	0	1	3	1	0	0	1	0	2	0	2	0	3	2	3	0	0	1	0	0	0	0	0	4	0	2	2	0	3	2	2	0	0	0	0	0	0	1	0	0	1	2	0
Oarb_108863_c1_g3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
Oarb_108884_c0_g5	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	2	0	0	1	1	0	2	0	1	0	0	0	0	3	0	0	0
Oarb_108884_c0_g6	0	0	2	0	0	0	2	0	2	1	1	6	2	0	1	0	0	0	5	1	4	4	0	3	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	2	1	1	0	0	0
Oarb_108885_c2_g1	0	1	3	6	2	3	0	3	0	6	6	7	1	1	2	1	6	4	5	6	2	6	14	1	0	4	1	1	3	2	1	0	4	3	5	1	3	3	6	0	0	3	3	7	5	3	6
Oarb_108885_c3_g1	0	0	3	5	1	1	2	2	6	4	3	0	1	0	3	0	0	0	10	2	2	3	3	0	0	0	0	4	4	0	5	0	1	1	11	1	2	3	5	5	1	2	0	6	1	2	0
Oarb_108891_c6_g1	0	3	5	3	1	1	0	1	2	3	4	1	1	5	13	1	3	0	2	5	0	6	5	0	2	0	0	12	16	5	16	6	10	4	20	5	8	10	11	4	4	1	1	5	1	0	1
Oarb_108901_c0_g1	1	7	7	21	4	4	2	93	5	34	2	11	1	26	10	28	21	10	31	50	3	19	101	4	1	57	3	12	44	4	21	17	2	18	298	3	15	60	18	61	6	23	8	185	9	32	0
Oarb_108908_c0_g1	0	2	0	1	0	1	0	1	0	0	1	1	0	1	1	1	5	1	1	1	0	3	3	1	0	0	0	1	0	0	0	0	0	3	6	0	0	1	0	3	1	4	4	4	1	3	1
Oarb_108921_c1_g1	0	2	4	0	1	3	1	3	2	1	1	8	1	0	7	1	3	2	3	1	0	3	2	4	1	3	1	0	0	1	3	0	1	1	4	0	5	1	2	0	1	5	1	5	0	1	0
Oarb_108928_c3_g2	0	0	1	3	9	1	2	0	1	1	1	5	1	2	1	1	6	2	2	0	2	8	1	4	0	1	0	0	0	1	2	0	5	1	2	1	3	2	0	0	0	2	2	0	2	0	0
Oarb_108928_c3_g6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oarb_108936_c1_g1	0	1	1	3	2	2	2	1	0	3	1	3	0	0	5	3	8	2	11	1	2	2	3	1	0	3	0	3	2	2	8	1	3	1	9	1	6	8	2	3	2	0	3	4	3	6	0
Oarb_108950_c5_g1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Oarb_108956_c6_g3	0	1	1	0	0	1	1	1	1	2	0	5	1	0	4	0	3	1	4	6	0	0	1	2	1	2	5	7	3	1	2	0	1	3	5	5	6	3	10	5	4	4	0	4	4	3	3
Oarb_108963_c4_g4	0	1	4	4	0	2	1	3	3	2	1	4	3	1	14	1	7	2	7	3	2	7	8	2	1	3	1	3	2	1	9	2	6	7	5	3	13	1	5	1	8	1	1	0	4	3	4
Oarb_108964_c4_g5	1	12	23	55	16	59	24	122	25	91	25	51	14	36	60	24	39	38	86	104	28	46	101	18	15	69	9	29	58	13	48	18	13	43	335	20	143	70	101	92	36	26	48	167	11	40	18
Oarb_108967_c2_g1	0	0	1	0	0	0	1	0	1	0	2	2	0	0	2	0	2	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	2	0	0	0	1
Oarb_108981_c2_g1	0	3	3	1	4	2	4	0	12	9	8	5	2	4	7	2	4	2	13	2	3	5	5	2	0	0	1	5	4	3	9	0	4	9	18	0	12	11	4	5	3	4	1	8	1	7	3
Oarb_108982_c3_g1	0	1	0	2	1	2	1	1	0	0	1	0	0	0	2	1	3	0	1	1	0	2	0	0	0	0	1	3	0	0	0	0	0	1	2	1	2	0	2	1	0	2	0	0	1	0	2
Oarb_108987_c3_g1	0	0	2	1	1	3	2	1	5	0	1	1	0	0	2	1	4	3	0	2	0	2	0	1	0	1	1	1	4	0	5	0	1	0	1	0	1	0	3	0	1	0	1	2	1	2	0
Oarb_108992_c1_g1	0	0	1	2	2	1	1	1	0	1	0	0	0	2	2	1	0	0	1	1	0	0	0	1	0	0	0	0	3	1	2	1	0	0	0	0	0	0	0	2	0	1	1	2	1	0	0
Oarb_108992_c2_g1	0	0	1	0	0	2	1	0	1	0	1	0	0	0	0	0	0	0	9	0	0	2	4	0	0	0	0	2	1	1	0	1	3	0	1	0	0	0	0	0	0	1	1	4	0	1	0
Oarb_1089_c0_g1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oarb_109004_c6_g1	3	7	12	5	7	14	9	11	12	5	10	15	4	6	14	0	13	7	37	8	16	28	13	9	1	3	1	10	10	14	37	6	7	9	42	9	26	8	15	12	12	22	12	26	8	7	5
Oarb_109007_c1_g2	2	16	39	30	6	23	18	81	25	48	19	47	15	49	41	25	56	15	19	42	14	50	91	20	5	54	12	23	46	8	27	23	16	54	161	24	51	88	46	41	46	37	20	173	30	81	16
Oarb_109009_c1_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
Oarb_109009_c1_g2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oarb_109010_c5_g1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
Oarb_109015_c4_g1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oarb_109017_c5_g1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Oarb_109021_c4_g1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
Oarb_109025_c1_g1	0	2	1	0	1	0	2	1	0	2	0	3	0	0	3	0	0	1	1	1	0	0	1	0	0	4	0	0	2	0	3	1	0	0	6	0	0	1	1	2	0	1	0	0	1	1	1
Oarb_109026_c0_g1	0	11	6	12	8	31	19	11	9	23	3	15	6	11	22	14	5	21	26	15	6	41	27	14	8	14	16	25	33	2	46	13	16	38	75	47	53	15	42	11	23	17	15	34	5	5	3
Oarb_109026_c0_g2	3	96	107	52	112	187	149	105	118	113	26	86	128	97	126	101	94	287	345	196	149	294	204	72	101	86	186	193	163	141	275	107	81	250	267	154	220	59	160	48	95	72	103	217	112	166	75
Oarb_109031_c4_g3	0	2	6	1	4	3	3	3	3	1	4	6	4	1	5	0	6	5	6	0	10	14	2	3	1	0	1	7	4	6	10	4	4	3	3	1	3	5	4	1	3	8	3	11	5	6	0
Oarb_109044_c4_g1	0	0	0	2	0	0	0	1	0	1	1	2	0	0	1	0	3	0	0	0	0	2	2	0	0	0	1	0	0	0	1	0	0	1	2	0	1	1	0	0	1	0	0	0	1	2	0
Oarb_109051_c3_g1	1	2	0	0	2	1	0	0	1	0	2	2	1	0	2	0	1	0	8	0	2	0	0	0	0	1	0	8	2	3	6	1	0	1	1	0	1	0	1	0	1	3	0	1	3	0	2
Oarb_109051_c4_g1	0	18	17	5	10	22	17	31	9	23	31	28	9	60	43	14	76	45	6	9	2	72	56	12	12	22	19	50	26	26	64	14	15	86	271	16	101	90	103	114	44	14	21	34	24	14	6
Oarb_109058_c0_g1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0
Oarb_109070_c2_g1	1	16	22	25	13	27	29	58	19	27	15	27	4	33	40	16	30	19	48	40	32	50	46	13	6	27	11	18	30	17	36	9	14	31	110	8	29	19	36	31	18	27	15	70	23	32	13
Oarb_109076_c2_g2	0	0	3	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	1	0	0	1	0	0	1	0	1	0	4	0	0	1	0	0	0
Oarb_109082_c1_g6	0	2	0	0	0	4	0	4	2	1	0	2	0	2	3	1	5	3	6	6	0	6	3	0	2	4	2	6	3	3	10	1	0	1	5	3	3	2	3	3	5	1	1	5	1	4	3
Oarb_109085_c0_g1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Oarb_109088_c0_g1	0	0	4	0	0	0	0	1	0	0	1	0	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	2	1	0	5	0	2	1	3	1	0	1	0	0	0	3	0	0	1	0	1
Oarb_109100_c0_g1	1	2	0	0	0	2	0	2	1	1	0	0	2	1	4	0	0	1	2	1	0	2	1	1	0	0	0	0	1	1	4	0	0	1	5	0	2	0	0	1	2	1	0	1	0	0	0
Oarb_109102_c2_g1	0	0	1	0	1	0	0	0	2	1	1	2	0	0	1	0	1	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0
Oarb_109106_c3_g1	0	1	1	1	0	0	3	3	0	2	0	4	0	3	3	0	2	1	0	5	0	1	1	0	0	8	0	3	5	0	0	1	1	1	3	1	4	0	1	1	0	0	1	7	1	1	1
Oarb_109113_c1_g3	0	0	3	7	3	4	2	8	5	6	1	2	0	3	1	0	5	4	9	4	5	4	7	3	0	2	3	4	8	3	4	1	1	3	17	4	4	0	5	2	4	4	2	20	2	8	0
Oarb_109114_c2_g1	2	101	63	24	56	141	92	75	48	179	59	81	14	128	158	82	186	117	145	98	100	99	102	25	39	92	63	48	75	34	66	12	40	99	270	113	179	49	185	108	163	213	205	307	97	42	81
Oarb_109122_c4_g1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0
Oarb_109122_c4_g4	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	22	0	1	0	0	0
Oarb_109126_c4_g1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	3	2	0	1	0	1	0	1	0	0	0	2	0	0	2	0	0	0
Oarb_109128_c4_g2	0	3	0	0	0	1	3	0	0	1	2	1	0	1	4	0	2	8	4	1	0	1	0	0	0	2	3	5	2	0	3	0	0	1	0	0	0	0	1	0	0	2	4	0	3	0	1
Oarb_109129_c2_g1	0	1	2	2	1	2	2	2	2	0	1	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	0	1	0	1	2	0	0	1	0	1	0	4	0	1	2	0	3	0	0	3
Oarb_109131_c6_g1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0
Oarb_109132_c2_g3	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	2	0	0	0	1	0	2	1	0	0	0	0	1
Oarb_109135_c0_g1	0	1	2	0	0	2	3	5	0	9	2	7	1	0	0	10	3	5	6	1	3	4	4	2	3	18	3	3	1	0	3	1	0	4	12	4	3	4	3	3	4	0	0	0	0	0	0
Oarb_109142_c0_g1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0
Oarb_109147_c1_g3	0	1	1	0	0	1	1	1	0	0	1	0	1	0	5	0	4	1	6	1	1	1	0	0	0	0	0	1	1	0	2	0	0	1	1	2	4	1	1	0	0	3	3	1	1	0	3
Oarb_109149_c3_g1	1	0	9	8	1	3	3	6	7	4	4	6	1	0	5	1	5	4	11	2	5	4	5	4	1	4	1	4	4	2	7	5	1	9	8	4	5	4	4	5	1	4	11	12	3	4	0
Oarb_109152_c4_g1	0	1	0	2	0	0	0	0	1	1	0	0	1	0	0	0	0	1	3	1	0	0	3	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	2	0	0	1
Oarb_109152_c5_g1	0	0	2	0	2	0	2	1	0	1	2	0	3	4	7	3	8	4	1	3	0	2	1	1	1	6	2	2	1	1	7	0	4	5	15	3	8	2	5	3	1	4	5	8	2	1	2
Oarb_109159_c4_g1	1	0	2	1	1	3	7	1	3	0	1	3	3	0	6	1	3	2	4	3	4	1	0	1	1	3	2	2	2	3	5	3	11	2	4	4	6	4	3	3	8	10	4	3	0	0	1
Oarb_109166_c1_g2	0	2	2	0	0	1	1	1	8	1	0	0	0	0	10	0	1	0	0	0	0	5	2	1	0	0	0	0	1	1	0	0	0	4	2	3	5	0	3	2	1	1	0	0	0	0	0
Oarb_109167_c3_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oarb_109173_c9_g1	0	7	1	1	7	6	3	1	1	3	1	8	1	2	7	3	22	7	10	4	1	13	2	1	1	6	5	5	2	1	4	1	3	14	40	6	30	11	27	16	13	5	7	8	5	1	2
Oarb_109174_c5_g2	0	6	15	26	1	1	6	30	6	12	7	19	8	6	13	5	22	9	33	19	7	14	45	5	2	10	8	11	28	3	13	9	4	24	71	4	8	19	12	13	8	9	6	71	11	16	5
Oarb_109177_c2_g3	0	8	3	4	3	2	4	0	4	1	2	7	2	4	8	0	7	4	16	4	7	9	7	4	0	2	3	3	4	3	11	6	7	4	14	7	11	2	8	3	8	4	6	16	6	6	6
Oarb_109180_c4_g1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	2	0
Oarb_109183_c0_g2	0	1	3	2	0	0	0	3	0	0	0	2	0	0	1	0	3	2	2	4	1	3	0	1	0	2	1	0	0	0	3	2	0	8	27	3	4	11	6	6	0	1	2	5	2	2	3
Oarb_109183_c0_g3	0	0	2	0	0	0	1	2	2	0	0	0	0	0	0	0	1	0	3	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0
Oarb_109185_c0_g1	0	8	11	0	4	2	5	1	4	2	4	6	3	0	8	0	18	7	16	1	11	8	0	4	0	2	6	10	2	8	24	1	14	8	1	6	5	0	8	0	11	17	6	1	9	1	6
Oarb_109188_c4_g1	0	5	12	15	4	1	7	14	8	2	10	7	9	4	2	1	22	5	22	9	6	8	24	8	0	4	4	8	7	3	11	6	5	16	27	1	5	5	6	12	5	11	5	29	6	18	1
