gene,mutated_p_updown
evm.TU.chromosome_1.1836,-0.207542157
evm.TU.chromosome_1.955,0.20756545
evm.TU.chromosome_11.1444,-0.207284351
evm.TU.chromosome_12.1982,0.207374202
evm.TU.chromosome_14.7214,0.207354279
evm.TU.chromosome_2.1144,-0.207507345
evm.TU.chromosome_2.485,-0.207278148
evm.TU.chromosome_3.1365,-0.207457853
evm.TU.chromosome_4.2254,-0.207589241
evm.TU.chromosome_6.859,0.207322678
evm.TU.chromosome_9.1539,0.207067626
evm.TU.chromosome_4.1369,-0.206930513
evm.TU.chromosome_9.216,0.206810865
evm.TU.chromosome_3.592,-0.206460108
evm.TU.chromosome_6.1414,0.20627566
evm.TU.chromosome_3.429,-0.206150283
evm.TU.chromosome_10.694,0.205955533
evm.TU.chromosome_11.234,0.205954917
evm.TU.chromosome_14.758,0.205716655
evm.TU.chromosome_2.1651,0.205418338
evm.TU.chromosome_9.26,0.205457808
evm.TU.chromosome_9.2764,0.205289085
evm.TU.chromosome_11.623,-0.205043256
evm.TU.chromosome_13.536,-0.204995353
evm.TU.chromosome_13.725,0.204921787
evm.TU.chromosome_3.1308,-0.204643019
evm.TU.chromosome_10.2404,0.204345954
evm.TU.chromosome_10.2711,0.204240305
evm.TU.chromosome_4.2494,0.204115002
evm.TU.chromosome_12.2510,-0.20398469
evm.TU.chromosome_13.3781,0.203879178
evm.TU.chromosome_10.1489,0.203487524
evm.TU.chromosome_3.202,-0.203513848
evm.TU.chromosome_11.1975,0.203190182
evm.TU.chromosome_5.1190,-0.203235742
evm.TU.chromosome_13.2517,0.20283103
evm.TU.chromosome_5.771,0.202521157
evm.TU.chromosome_5.825,-0.202167294
evm.TU.chromosome_9.2513,-0.201924164
evm.TU.chromosome_14.4415,-0.201740308
evm.TU.chromosome_7.492,0.201648396
evm.TU.chromosome_6.2882,-0.201547559
evm.TU.chromosome_8.1344_evm.TU.chromosome_8.1340,0.201277893
evm.TU.chromosome_2.2027,-0.201141026
evm.TU.chromosome_2.659,0.200785227
evm.TU.chromosome_5.1382,-0.200778862
evm.TU.chromosome_7.2480,0.20089466
evm.TU.chromosome_8.1351,-0.200815807
evm.TU.chromosome_7.678,-0.200583472
evm.TU.chromosome_10.1926,-0.200423259
evm.TU.chromosome_7.503,-0.200423894
evm.TU.chromosome_5.2793,-0.200244022
evm.TU.chromosome_8.1507,0.20018286
evm.TU.chromosome_3.439,-0.200087925
evm.TU.chromosome_9.846,0.200008846
evm.TU.chromosome_14.3021,0.199936267
evm.TU.chromosome_9.765,0.199746996
evm.TU.chromosome_5.103,0.199575195
evm.TU.chromosome_5.2137,-0.199514107
evm.TU.chromosome_5.2571,0.199095755
evm.TU.chromosome_10.2147,-0.198786591
evm.TU.chromosome_5.680,-0.198770899
evm.TU.chromosome_2.981,0.198695539
evm.TU.chromosome_10.801,0.198542941
evm.TU.chromosome_9.219,-0.198475382
evm.TU.chromosome_11.3165,0.198415144
evm.TU.chromosome_5.213,0.198340438
evm.TU.chromosome_11.2171,0.198208082
evm.TU.chromosome_7.1442,-0.197732803
evm.TU.chromosome_14.5417,0.19722873
evm.TU.chromosome_8.565,0.197270538
evm.TU.chromosome_13.309,0.196823514
evm.TU.chromosome_9.2349,0.196846042
evm.TU.chromosome_12.4063,-0.196744767
evm.TU.chromosome_1.1417,0.196466342
evm.TU.chromosome_12.2760,-0.19657826
evm.TU.chromosome_14.5712,-0.196525021
evm.TU.chromosome_5.1609,-0.196427633
evm.TU.chromosome_10.768,-0.195929099
evm.TU.chromosome_12.1434,0.195946178
evm.TU.chromosome_13.2141,-0.195964645
evm.TU.chromosome_2.788,-0.195822444
evm.TU.chromosome_4.207,-0.195493682
evm.TU.chromosome_14.2122,0.195354642
evm.TU.chromosome_9.180,0.19523051
evm.TU.chromosome_13.973,0.194984003
evm.TU.chromosome_14.170,0.194954593
evm.TU.chromosome_9.2115,0.194867954
evm.TU.chromosome_10.3103,0.19478076
evm.TU.chromosome_9.2424,0.194651605
evm.TU.chromosome_1.336,0.194322815
evm.TU.chromosome_12.2944,0.194185857
evm.TU.chromosome_9.2620,-0.193840378
evm.TU.chromosome_14.5891,-0.193784258
evm.TU.chromosome_1.1230,-0.193665674
evm.TU.chromosome_6.1541,-0.193509703
evm.TU.chromosome_6.2654,0.193445191
evm.TU.chromosome_8.1915,-0.193250025
evm.TU.chromosome_2.765,-0.193107636
evm.TU.chromosome_4.1934,0.193060157
evm.TU.chromosome_12.1575,0.192869099
evm.TU.chromosome_14.4976,0.192925499
evm.TU.chromosome_2.1404,0.192843548
evm.TU.chromosome_5.1612,-0.192681754
evm.TU.chromosome_8.2433,-0.192595711
evm.TU.chromosome_4.458,0.192209468
evm.TU.chromosome_13.518,-0.192059517
evm.TU.chromosome_9.2570,0.191986317
evm.TU.chromosome_1.798,-0.191796776
evm.TU.chromosome_12.3793,-0.191903551
evm.TU.chromosome_14.879,-0.191806702
evm.TU.chromosome_13.1051,0.191611843
evm.TU.chromosome_14.5952,-0.191527414
evm.TU.chromosome_12.2681,0.191445491
evm.TU.chromosome_14.6754,-0.191358096
evm.TU.chromosome_6.624,0.191393431
evm.TU.chromosome_13.3345,-0.191189936
evm.TU.chromosome_13.820,0.191102005
evm.TU.chromosome_10.330,-0.190822361
evm.TU.chromosome_12.3556,-0.190793854
evm.TU.chromosome_13.3144,0.190832051
evm.TU.chromosome_2.36,-0.190846892
evm.TU.chromosome_6.1655,-0.19092257
evm.TU.chromosome_5.1189,0.190716907
evm.TU.chromosome_7.1683,-0.190608679
evm.TU.chromosome_9.1970,-0.190399427
evm.TU.chromosome_11.127_evm.TU.chromosome_11.128,-0.19021163
evm.TU.chromosome_3.180,0.190187593
evm.TU.chromosome_6.507,-0.190245444
evm.TU.chromosome_14.893,0.190091789
evm.TU.chromosome_13.1469,0.18988156
evm.TU.chromosome_2.281,-0.189797292
evm.TU.chromosome_5.885,0.189849026
evm.TU.chromosome_9.861,0.189957238
evm.TU.chromosome_2.1687,0.189328872
evm.TU.chromosome_12.2255,-0.189248871
evm.TU.chromosome_6.17,-0.189174123
evm.TU.chromosome_6.1891,0.189133653
evm.TU.chromosome_11.642,0.188896197
evm.TU.chromosome_13.2971,-0.18882351
evm.TU.chromosome_9.807,0.188687361
evm.TU.chromosome_10.2457,-0.188268843
evm.TU.chromosome_14.5915,0.188242991
evm.TU.chromosome_3.1640,0.187932416
evm.TU.chromosome_6.2737,-0.187535575
evm.TU.chromosome_14.4475,0.187015668
evm.TU.chromosome_3.1390,0.186817704
evm.TU.chromosome_5.1687,0.186356709
evm.TU.chromosome_11.2634,-0.186247912
evm.TU.chromosome_12.754,-0.1860461
evm.TU.chromosome_10.342,-0.185941682
evm.TU.chromosome_3.467,0.185930243
evm.TU.chromosome_11.131,-0.185703507
evm.TU.chromosome_14.5117,0.185585113
evm.TU.chromosome_5.1166,0.18542641
evm.TU.chromosome_9.2895,-0.185283844
evm.TU.chromosome_8.1963,0.185156115
evm.TU.chromosome_12.3255,0.184915244
evm.TU.chromosome_12.1426,0.184627027
evm.TU.chromosome_13.3137,0.184447737
evm.TU.chromosome_8.1695,-0.184670329
evm.TU.chromosome_9.2098,-0.184431658
evm.TU.chromosome_9.2828,-0.184424938
evm.TU.chromosome_9.308,0.184519501
evm.TU.chromosome_12.2482,0.184367961
evm.TU.chromosome_14.1568,-0.184294189
evm.TU.chromosome_3.1619,0.184081516
evm.TU.chromosome_12.2603,-0.183507014
evm.TU.chromosome_8.1840,0.183102071
evm.TU.chromosome_9.418,-0.183157388
evm.TU.chromosome_10.2694,-0.183030253
evm.TU.chromosome_5.960,-0.182467247
evm.TU.chromosome_14.6477,-0.182104558
evm.TU.chromosome_3.607,0.182050926
evm.TU.chromosome_4.341,0.182182365
evm.TU.chromosome_7.2668,-0.18213949
evm.TU.chromosome_7.587,0.18204829
evm.TU.chromosome_10.1223,-0.181826179
evm.TU.chromosome_13.2841,-0.181881171
evm.TU.chromosome_14.5854,-0.181933155
evm.TU.chromosome_12.1525_evm.TU.chromosome_12.1530,0.181486102
evm.TU.chromosome_3.85,-0.181482639
evm.TU.chromosome_11.3176,0.181409507
evm.TU.chromosome_14.2241,0.181243969
evm.TU.chromosome_9.1460,-0.180951344
evm.TU.chromosome_10.1574,0.180823854
evm.TU.chromosome_4.1132,0.180784371
evm.TU.chromosome_9.2565,-0.180884109
evm.TU.chromosome_14.4808_evm.TU.chromosome_14.4811,0.180248015
evm.TU.chromosome_14.3161,0.179704939
evm.TU.chromosome_4.1342,0.179737566
evm.TU.chromosome_10.2406,-0.17945165
evm.TU.chromosome_13.1642,-0.179444908
evm.TU.chromosome_13.3866,-0.179480015
evm.TU.chromosome_10.2135,0.179224396
evm.TU.chromosome_12.805,-0.179167207
evm.TU.chromosome_14.454,-0.179039943
evm.TU.chromosome_1.1577,0.178769714
evm.TU.chromosome_9.412,-0.17851049
evm.TU.chromosome_7.2121,0.178360199
evm.TU.chromosome_13.1075,-0.178227709
evm.TU.chromosome_13.2363,0.178172352
evm.TU.chromosome_13.3265,-0.178128996
evm.TU.chromosome_9.1718,-0.178163561
evm.TU.chromosome_7.2165,-0.177989035
evm.TU.chromosome_10.1736,-0.177907566
evm.TU.chromosome_10.3024,-0.177620611
evm.TU.chromosome_3.1225,-0.17728277
evm.TU.chromosome_10.2452,0.177177042
evm.TU.chromosome_12.3633,-0.177044102
evm.TU.chromosome_9.2813,-0.177012954
evm.TU.chromosome_13.851,0.176637107
evm.TU.chromosome_4.233,0.176357377
evm.TU.chromosome_6.1210,-0.176257381
evm.TU.chromosome_7.430,-0.176217207
evm.TU.chromosome_13.2231,-0.175859264
evm.TU.chromosome_2.1376,0.175889266
evm.TU.chromosome_9.1947,0.175777553
evm.TU.chromosome_9.2221,-0.175761453
evm.TU.chromosome_3.133_evm.TU.chromosome_3.134,-0.175492742
evm.TU.chromosome_1.812,0.175383108
evm.TU.chromosome_10.2528,0.17525312
evm.TU.chromosome_10.1293,-0.175146759
evm.TU.chromosome_12.2117,0.17507562
evm.TU.chromosome_13.1865,-0.175099585
evm.TU.chromosome_8.2114,-0.175022141
evm.TU.chromosome_1.491,0.174711942
evm.TU.chromosome_3.628,0.174727652
evm.TU.chromosome_13.173,0.174637539
evm.TU.chromosome_12.3458,-0.173900184
evm.TU.chromosome_12.3676,0.173943396
evm.TU.chromosome_7.2017,-0.173996885
evm.TU.chromosome_14.903,0.173713734
evm.TU.chromosome_14.6873,0.173574499
evm.TU.chromosome_3.411,0.173253683
evm.TU.chromosome_2.1560,0.173103985
evm.TU.chromosome_7.339,0.173144849
evm.TU.chromosome_5.2766,-0.172587937
evm.TU.chromosome_13.2170,0.172513346
evm.TU.chromosome_14.484,-0.171857632
evm.TU.chromosome_10.554,-0.171726181
evm.TU.chromosome_7.512_evm.TU.chromosome_7.518,0.171662358
evm.TU.chromosome_11.630,-0.171315531
evm.TU.chromosome_12.3233,-0.171379185
evm.TU.chromosome_12.4065,0.171459895
evm.TU.chromosome_5.2130,-0.17131371
evm.TU.chromosome_8.2591,0.171503206
evm.TU.chromosome_11.1440,-0.170960589
evm.TU.chromosome_10.3016,0.170670755
evm.TU.chromosome_4.597,-0.170699749
evm.TU.chromosome_5.1734,0.170138775
evm.TU.chromosome_6.1226,0.169390418
evm.TU.chromosome_6.330,-0.169391775
evm.TU.chromosome_9.961,-0.169226522
evm.TU.chromosome_14.5402,-0.169027044
evm.TU.chromosome_5.1493,-0.169021832
evm.TU.chromosome_12.475,-0.168932372
evm.TU.chromosome_7.2780,0.168642014
evm.TU.chromosome_13.3268,-0.168563256
evm.TU.chromosome_4.1882,0.168392406
evm.TU.chromosome_6.801,-0.168319532
evm.TU.chromosome_8.2722,-0.168338089
evm.TU.chromosome_8.400,0.168437794
evm.TU.chromosome_4.2314,-0.16795226
evm.TU.chromosome_12.108,-0.1678595
evm.TU.chromosome_14.3432,0.167773785
evm.TU.chromosome_13.1132,-0.167676222
evm.TU.chromosome_13.3301,0.167517093
evm.TU.chromosome_13.3311,-0.167556307
evm.TU.chromosome_14.2037,0.167238897
evm.TU.chromosome_12.3359,0.167014585
evm.TU.chromosome_1.999,0.166865812
evm.TU.chromosome_14.731,-0.166759503
evm.TU.chromosome_4.1338,0.166776846
evm.TU.chromosome_7.2415,-0.16676434
evm.TU.chromosome_8.1015,0.166577834
evm.TU.chromosome_1.946,0.16629417
evm.TU.chromosome_12.2050,0.166225943
evm.TU.chromosome_10.2164,-0.165998284
evm.TU.chromosome_7.1959,-0.165806551
evm.TU.chromosome_10.2278,-0.165612536
evm.TU.chromosome_12.4012,0.165671296
evm.TU.chromosome_9.2281,0.165612016
evm.TU.chromosome_14.5159,0.165340538
evm.TU.chromosome_3.2051,0.164837303
evm.TU.chromosome_8.120,-0.164697317
evm.TU.chromosome_6.1089,0.164427198
evm.TU.chromosome_7.2563,-0.164260771
evm.TU.chromosome_7.2089,-0.164138866
evm.TU.chromosome_2.1611,0.16386011
evm.TU.chromosome_3.138,0.1639465
evm.TU.chromosome_6.87,0.163909251
evm.TU.chromosome_12.3886,-0.163573262
evm.TU.chromosome_2.1465,0.163572966
evm.TU.chromosome_4.1034,-0.163670341
evm.TU.chromosome_5.376,0.163578518
evm.TU.chromosome_13.1582,0.16335012
evm.TU.chromosome_13.3850,-0.163473733
evm.TU.chromosome_14.7064,0.163207322
evm.TU.chromosome_4.1548,-0.163302862
evm.TU.chromosome_5.366,-0.16337249
evm.TU.chromosome_6.519,-0.163233315
evm.TU.chromosome_12.4127,-0.163008081
evm.TU.chromosome_8.1696,-0.162827204
evm.TU.chromosome_10.1553,0.162673106
evm.TU.chromosome_14.4598,-0.16269033
evm.TU.chromosome_6.2903,-0.162545641
evm.TU.chromosome_14.886,-0.16247347
evm.TU.chromosome_8.2666,-0.162263896
evm.TU.chromosome_13.1631,-0.162081586
evm.TU.chromosome_3.749,-0.162014804
evm.TU.chromosome_5.920,0.162049165
evm.TU.chromosome_8.2547,-0.1619346
evm.TU.chromosome_14.3479,0.161701458
evm.TU.chromosome_6.2929,-0.16151286
evm.TU.chromosome_8.2032,0.161523684
evm.TU.chromosome_4.2076,0.161351543
evm.TU.chromosome_13.219,0.161145935
evm.TU.chromosome_10.2296,-0.160736651
evm.TU.chromosome_8.1648,0.160724775
evm.TU.chromosome_5.1042,0.160313855
evm.TU.chromosome_8.1513,0.160360346
evm.TU.chromosome_3.111,-0.160182699
evm.TU.chromosome_12.3094,-0.160045334
evm.TU.chromosome_10.331,0.15969492
evm.TU.chromosome_12.3579,0.159750199
evm.TU.chromosome_14.6479,-0.159713816
evm.TU.chromosome_3.193,0.159760896
evm.TU.chromosome_6.800,0.159539387
evm.TU.chromosome_11.2990,-0.1592283
evm.TU.chromosome_9.954,-0.159194611
evm.TU.chromosome_14.5521,-0.159128129
evm.TU.chromosome_12.3662,-0.158657415
evm.TU.chromosome_4.1568,-0.158603757
evm.TU.chromosome_5.2227,-0.158666045
evm.TU.chromosome_6.1844,0.15871001
evm.TU.chromosome_1.791,-0.15850558
evm.TU.chromosome_4.1550,-0.158455191
evm.TU.chromosome_14.54,-0.157927994
evm.TU.chromosome_10.3102,-0.157146621
evm.TU.chromosome_1.602,0.156927775
evm.TU.chromosome_14.6882,-0.156952574
evm.TU.chromosome_4.2443,-0.156958098
evm.TU.chromosome_1.110,0.156682066
evm.TU.chromosome_1.1451,-0.156111031
evm.TU.chromosome_1.582,0.156332665
evm.TU.chromosome_11.1625,-0.15618826
evm.TU.chromosome_14.5614,0.156121217
evm.TU.chromosome_14.6375,-0.156220139
evm.TU.chromosome_2.2074,0.156249964
evm.TU.chromosome_9.2638,0.156076198
evm.TU.chromosome_4.650,-0.155992951
evm.TU.chromosome_10.3116,-0.155791982
evm.TU.chromosome_5.2735,0.1558222
evm.TU.chromosome_9.108,-0.155800686
evm.TU.chromosome_12.3599,0.155640075
evm.TU.chromosome_6.280,0.155425875
evm.TU.chromosome_4.1868,-0.155168978
evm.TU.chromosome_1.1693,-0.15484747
evm.TU.chromosome_7.1966,0.154709422
evm.TU.chromosome_13.3525,0.154124869
evm.TU.chromosome_14.1763,0.154030909
evm.TU.chromosome_4.870,-0.15384264
evm.TU.chromosome_6.36,0.153849253
evm.TU.chromosome_13.3353,-0.153566221
evm.TU.chromosome_1.1223,0.153358349
evm.TU.chromosome_13.935,-0.153219136
evm.TU.chromosome_12.1048,0.153080014
evm.TU.chromosome_14.4778,0.152871471
evm.TU.chromosome_10.2803,-0.152797074
evm.TU.chromosome_6.2256,0.152179517
evm.TU.chromosome_13.866,-0.1520606
evm.TU.chromosome_7.951,-0.152028069
evm.TU.chromosome_1.1820_evm.TU.chromosome_1.1818,-0.151961247
evm.TU.chromosome_4.2365,-0.151750785
evm.TU.chromosome_12.1330,-0.151645637
evm.TU.chromosome_14.2918,0.15097319
evm.TU.chromosome_13.3869,0.150433197
evm.TU.chromosome_7.2404,0.150410625
evm.TU.chromosome_12.3173,0.150239149
evm.TU.chromosome_5.2238,0.150036973
evm.TU.chromosome_1.124_evm.TU.chromosome_1.120,-0.149823471
evm.TU.chromosome_1.1768,-0.149759494
evm.TU.chromosome_12.2775,-0.149814758
evm.TU.chromosome_13.613,0.149725009
evm.TU.chromosome_2.386,0.149893243
evm.TU.chromosome_12.3764,-0.148975927
evm.TU.chromosome_12.3130,0.148852335
evm.TU.chromosome_14.1950,-0.148664324
evm.TU.chromosome_3.418,0.148685274
evm.TU.chromosome_14.111,0.148456797
evm.TU.chromosome_8.317,0.148474232
evm.TU.chromosome_13.2358,-0.14828769
evm.TU.chromosome_12.1995,-0.147816878
evm.TU.chromosome_9.1426,-0.147782013
evm.TU.chromosome_4.2240,-0.147688662
evm.TU.chromosome_3.523,0.14746365
evm.TU.chromosome_4.451,-0.147453183
evm.TU.chromosome_4.1964,0.147257269
evm.TU.chromosome_14.6845,-0.147075166
evm.TU.chromosome_4.31,0.146330661
evm.TU.chromosome_12.295,-0.146151863
evm.TU.chromosome_4.2190,-0.146156328
evm.TU.chromosome_4.1337,0.145977245
evm.TU.chromosome_1.1774,-0.145799454
evm.TU.chromosome_11.3071,-0.145800829
evm.TU.chromosome_5.2561,0.145887015
evm.TU.chromosome_11.2715,-0.145442239
evm.TU.chromosome_13.2815,0.145203097
evm.TU.chromosome_14.7134,-0.145240033
evm.TU.chromosome_6.1139,0.14487501
evm.TU.chromosome_11.1161,0.144688278
evm.TU.chromosome_6.2914,-0.144488965
evm.TU.chromosome_9.2033,-0.144530915
evm.TU.chromosome_14.5829,-0.144395273
evm.TU.chromosome_1.1287,-0.143862682
evm.TU.chromosome_12.770,-0.143842284
evm.TU.chromosome_14.7075,0.143788871
evm.TU.chromosome_14.1062,0.143687878
evm.TU.chromosome_12.2836,-0.143348931
evm.TU.chromosome_14.588,0.143425248
evm.TU.chromosome_14.6677,0.143472376
evm.TU.chromosome_2.1220,-0.143563204
evm.TU.chromosome_3.368,-0.143513008
evm.TU.chromosome_8.1605,0.143374367
evm.TU.chromosome_7.216,-0.143007254
evm.TU.chromosome_14.6336,0.142913035
evm.TU.chromosome_12.811,0.14269069
evm.TU.chromosome_6.516,-0.14269494
evm.TU.chromosome_7.527,0.142598863
evm.TU.chromosome_5.1656,-0.142405387
evm.TU.chromosome_6.947,-0.142413132
evm.TU.chromosome_7.2263,-0.142410475
evm.TU.chromosome_14.6580,-0.142148696
evm.TU.chromosome_2.1444,-0.141754435
evm.TU.chromosome_7.317,0.141634227
evm.TU.chromosome_8.438,-0.141571315
evm.TU.chromosome_9.1795,0.141335299
evm.TU.chromosome_11.3035,-0.141204328
evm.TU.chromosome_1.68,-0.141074387
evm.TU.chromosome_13.411,0.141122084
evm.TU.chromosome_12.3635,0.14072068
evm.TU.chromosome_5.2132,-0.140687577
evm.TU.chromosome_10.898,-0.140291679
evm.TU.chromosome_12.3240,-0.140361097
evm.TU.chromosome_13.605,-0.140323933
evm.TU.chromosome_14.2212,0.140335374
evm.TU.chromosome_4.572,0.140452323
evm.TU.chromosome_6.1327,0.140380244
evm.TU.chromosome_11.1035,-0.140176545
evm.TU.chromosome_14.5662,0.14010764
evm.TU.chromosome_2.839,0.139929972
evm.TU.chromosome_6.849,-0.139809545
evm.TU.chromosome_9.1309,0.139776524
evm.TU.chromosome_9.217,-0.13966205
evm.TU.chromosome_13.666,0.139604066
evm.TU.chromosome_5.202,-0.139412388
evm.TU.chromosome_1.337,-0.139243151
evm.TU.chromosome_1.938,0.139279132
evm.TU.chromosome_14.2123,-0.139188996
evm.TU.chromosome_11.2191,-0.139075587
evm.TU.chromosome_2.770,-0.139124476
evm.TU.chromosome_13.3466,0.138854323
evm.TU.chromosome_6.2214,-0.138763635
evm.TU.chromosome_14.6934,0.138625119
evm.TU.chromosome_13.2734,-0.138501014
evm.TU.chromosome_14.1327,-0.138517293
evm.TU.chromosome_10.2451,-0.138424077
evm.TU.chromosome_7.477,-0.138331299
evm.TU.chromosome_8.2626,0.138384654
evm.TU.chromosome_14.4745,0.137810779
evm.TU.chromosome_1.1755,0.137717118
evm.TU.chromosome_12.786,-0.137658515
evm.TU.chromosome_3.1527,-0.137542122
evm.TU.chromosome_14.4592,0.137264198
evm.TU.chromosome_14.4894,0.137198475
evm.TU.chromosome_2.1108,0.136949468
evm.TU.chromosome_1.1775,-0.136825306
evm.TU.chromosome_4.2148,0.136864653
evm.TU.chromosome_6.2138,0.136719764
evm.TU.chromosome_14.6626,0.136595902
evm.TU.chromosome_7.341,0.136601279
evm.TU.chromosome_1.643,0.13616631
evm.TU.chromosome_1.925,-0.136221688
evm.TU.chromosome_13.2439,-0.136040825
evm.TU.chromosome_4.2202,0.136263151
evm.TU.chromosome_7.2758,0.136359336
evm.TU.chromosome_7.568,-0.136073378
evm.TU.chromosome_9.1131,0.136080408
evm.TU.chromosome_5.2525,-0.135815263
evm.TU.chromosome_10.1990,-0.135737125
evm.TU.chromosome_12.1690,0.135480624
evm.TU.chromosome_2.91,-0.135363859
evm.TU.chromosome_8.290,0.135219221
evm.TU.chromosome_14.4300,-0.13501956
evm.TU.chromosome_11.368,-0.134776509
evm.TU.chromosome_3.1765,0.134820034
evm.TU.chromosome_13.1307,-0.134519621
evm.TU.chromosome_7.1247,0.13433589
evm.TU.chromosome_6.2738,0.134274649
evm.TU.chromosome_6.2886,-0.134045697
evm.TU.chromosome_14.5682,-0.133964849
evm.TU.chromosome_11.2407,0.133834234
evm.TU.chromosome_8.405,-0.133829396
evm.TU.chromosome_7.1246,-0.133533202
evm.TU.chromosome_2.1467,0.133263043
evm.TU.chromosome_9.728,0.133136927
evm.TU.chromosome_13.392,-0.132962169
evm.TU.chromosome_12.1280,-0.132707375
evm.TU.chromosome_13.1023,0.132677071
evm.TU.chromosome_14.5744,-0.132604391
evm.TU.chromosome_7.14,0.132470769
evm.TU.chromosome_8.1136,-0.132490126
evm.TU.chromosome_3.1607,0.132393458
evm.TU.chromosome_12.3147,0.132157803
evm.TU.chromosome_14.1287,0.132214296
evm.TU.chromosome_14.6857,-0.13230307
evm.TU.chromosome_2.1920,0.13217555
evm.TU.chromosome_13.1713,-0.132058642
evm.TU.chromosome_14.5660,-0.131977642
evm.TU.chromosome_6.852,-0.131943224
evm.TU.chromosome_12.1802,-0.1317805
evm.TU.chromosome_10.505,0.131479235
evm.TU.chromosome_14.4372,0.131403395
evm.TU.chromosome_1.1678,0.131018912
evm.TU.chromosome_6.1434,-0.131117287
evm.TU.chromosome_7.1968,-0.131063667
evm.TU.chromosome_12.2356,0.130796839
evm.TU.chromosome_12.2726,-0.130571462
evm.TU.chromosome_1.1517,0.130501173
evm.TU.chromosome_9.2360,0.130456598
evm.TU.chromosome_9.1057,-0.130325944
evm.TU.chromosome_1.1460,0.130255163
evm.TU.chromosome_14.1771,-0.130177104
evm.TU.chromosome_5.1343,0.129944035
