"","OC4_F_B","OC5_H_B","OC9_C_B","OD4_C_B","OD5_F_B","OD6_H_B","OF7_C_B","OF8_F_B","OF9_H_B","OI1_C_B","OI2_F_B","OI3_H_B","OJ13_C_B","OJ14_F_B","OJ15_H_B","OM1_C_B","OM2_F_B","OM3_H_B","OR7_C_B","OR8_F_B","OR9_H_B","Control_1.1","Control_1","Control_2.1","Control_2","Control_3.1","Control_3","Control_4.1","Control_4","Cool_1","Cool_2","Cool_3","Cool_4","Heat_1.1","Heat_1","Heat_2.1","Heat_2","Heat_3.1","Heat_3","Heat_4.1","Heat_4"
"Sym_61674_c0_g1",45.6838511321861,43.0626598056945,50.369731641575,20.3420021000421,71.4254890045968,14.3489549318501,47.4296014033731,52.6083416134865,28.5058827841049,29.1823685557633,26.3814849474275,22.402395924244,29.5272988256376,41.667756216846,30.1784716201149,48.2693281598092,36.8141944774018,20.7490198537664,12.4665290165601,40.9330870614781,11.0745734417072,24.3038678626561,18.0335181392352,18.033801886615,23.8434634314434,29.6531458110128,28.9004106996481,20.6671913768956,27.8591727130496,35.8299189471605,39.0444607053041,31.367633593658,40.197599927374,33.7847901625947,36.655704781002,40.2654861322767,32.0667433235349,34.0339883503361,40.8282709275364,44.2349328764468,52.2939528077272
"Sym_61886_c0_g1",63.9573915850605,52.6321397625156,56.6659480967719,40.6840042000841,35.7127445022984,57.3958197274005,27.1026293733561,39.4562562101149,28.5058827841049,29.1823685557633,64.0693205866096,44.8047918484881,44.2909482384565,68.1836010821116,26.4061626676005,55.6953786459337,36.8141944774018,43.8034863579512,49.8661160662404,35.0855031955526,11.0745734417072,45.895716135488,44.4826780767801,44.6446558900347,34.2979050898455,43.6763083620337,37.3296971537121,37.5071250914032,30.0206602511311,57.0495796828575,63.4472486461192,48.6057025054881,58.2680806286706,32.6710058715201,35.2795520417835,31.4878888093236,35.4677615548189,28.1047220872113,31.496094715528,38.8232123649666,33.9093600237606
"Sym_62034_c0_g1",45.6838511321861,47.8473997841051,44.0735151863781,20.3420021000421,71.4254890045968,78.9192521251756,60.9809160900511,52.6083416134865,39.9082358977469,49.6100265447977,56.5317534587732,56.0059898106101,88.5818964769129,64.3956232442165,64.1292521927442,51.9823534028714,119.646132051556,55.3307196100436,37.3995870496803,35.0855031955526,44.2982937668289,76.2494738523676,50.1659686418724,57.9500828917446,39.0665977761342,55.8005009842704,48.649024677741,48.4148094292092,36.9854534293935,32.3512860396692,63.2350504901121,49.3121807395795,58.3910090688154,81.5537608686809,55.7967383355867,61.8611620855738,58.424634615986,59.88558925756,57.1595792985509,59.9995100185848,50.8640400356409
"Sym_62856_c0_g1",73.0941618114977,90.9100595897996,69.2583810071656,108.490677866891,107.138233506895,21.5234323977752,54.2052587467121,92.0645978236014,17.1035296704629,58.3647371115267,75.3756712783643,56.0059898106101,36.909123532047,71.9715789200066,41.495398477658,66.8344543751204,64.4248403354532,55.3307196100436,87.2657031159207,87.7137579888816,33.2237203251217,47.0431090388752,57.2700818482377,50.0328040146941,67.1285201223715,53.0250833960476,91.7588039713827,45.3530032992987,124.645781362696,67.4854784053314,66.8424191422326,89.016257495516,58.0222237483808,45.0463868834596,48.4155554615965,57.1240460700119,53.2016423322284,50.9916898628728,59.9592321621534,55.7642504878611,61.8947957060209
"Sym_65138_c0_g1",109.641242717247,76.5558396545681,100.73946328315,155.955349433656,103.170150784418,114.791639454801,162.615776240136,118.368768630345,102.621178022778,160.503027056698,139.444991864974,67.2071877727321,92.2728088301176,140.155180002118,147.12004914806,122.529833021054,101.239034812855,96.8287593175764,87.2657031159207,204.66543530739,143.969454742194,104.308445762473,102.627112319647,103.144549814908,188.179949851238,129.42210437713,104.041478518733,142.756710807075,139.055698283239,137.405999845907,154.904653885174,117.981865093263,124.034796106178,141.698112586707,89.4499280492029,117.591938739244,90.3699130026894,97.1213813899834,135.549859479421,100.822706050838,123.585318158887
"Sym_66220_c0_g2",36.5470809057489,33.4931798488735,44.0735151863781,27.1226694667227,55.5531581146864,21.5234323977752,20.326972030017,39.4562562101149,39.9082358977469,55.4465002559503,37.6878356391821,33.603593886366,47.9818605916612,56.8196675684263,49.0400163826867,33.4172271875602,9.20354861935045,50.7198263092067,18.6997935248401,64.3234225251798,88.5965875336579,26.4943452236681,40.875974448933,35.9576415666043,45.6694030340724,33.451085668581,42.8689425378114,40.760294104433,48.7535522478368,69.2247948590771,56.2325113418782,49.4534763863978,44.0083815718651,35.146082073908,32.2770369743977,38.175582007764,31.9452783867034,36.9986214818984,40.3616621169359,30.5879854996707,56.3794178708309
"Sym_66494_c0_g1",63.9573915850605,76.5558396545681,37.7772987311813,33.9033368334034,51.5850753922088,71.7447746592506,20.326972030017,39.4562562101149,45.6094124545678,43.773552833645,41.4566192031004,33.603593886366,18.4545617660235,30.3038227031607,26.4061626676005,44.5563029167469,46.0177430967523,50.7198263092067,43.6328515579603,40.9330870614781,44.2982937668289,38.4898164863524,34.6462136371973,38.266847905744,31.7301474895362,39.5862192846526,45.5181468519458,38.846665273239,38.6666104034568,57.0495796828575,39.8932533293324,60.7571281318601,41.9185980894022,37.3736506560571,38.9075910815414,38.4542358910324,40.569288901745,46.248276852373,34.2957475791305,41.9996570130093,40.8546506310369
"Sym_66977_c0_g1",9.13677022643722,28.708439870463,6.29621645519688,40.6840042000841,19.840413612388,35.8723873296253,33.8782867166951,0,22.8047062272839,32.1006054113397,18.8439178195911,33.603593886366,18.4545617660235,26.5158448652656,37.7230895251436,22.2781514583735,9.20354861935045,18.4435732033479,31.1663225414002,5.84758386592544,77.5220140919506,23.5737087423188,19.5636348298369,18.9134995396206,21.0922945739692,24.6866090741929,18.0627566872801,19.7103769612986,17.7722308686696,13.9145316299652,17.8246451045953,16.2489993841021,21.2666201450633,31.4334677703262,26.272006839626,27.4474075019325,29.3945147132404,29.1719900145738,32.8959211473293,31.8820925785029,32.8879937579847
"Sym_66995_c0_g1",63.9573915850605,28.708439870463,56.6659480967719,47.4646715667648,59.521240837164,35.8723873296253,20.326972030017,13.1520854033716,51.3105890113888,43.773552833645,33.9190520752639,33.603593886366,18.4545617660235,37.8797783789509,11.3169268575431,25.9911767014357,36.8141944774018,46.1089330083697,43.6328515579603,70.1710063911053,11.0745734417072,27.7460465728177,38.7993875116878,27.1606650365482,36.132017661495,27.6081012723223,39.4972279561857,34.0625931952539,32.4223130712215,69.5726581498262,49.4421703496514,48.040519918215,42.7790971704164,14.107934353611,42.7858397102481,36.9216395330565,37.2897356072925,29.6463313156237,26.5967022042237,23.29392741898,26.555522910174
"Sym_67222_c0_g1",91.3677022643722,86.1253196113891,157.405411379922,115.271345233572,146.819060731671,57.3958197274005,115.186174836763,78.9125124202298,142.529413920524,96.301816234019,79.1444548422825,67.2071877727321,103.345545889732,121.215290812643,49.0400163826867,126.242858264116,101.239034812855,85.3015260654839,105.965496640761,46.7806709274035,77.5220140919506,98.1542474624868,105.79663975018,111.831564138338,140.493022988351,112.623524237886,114.15662226361,121.324067897702,106.633385212018,92.5316353392689,94.8525757351681,69.0935712941386,93.5485429502496,146.895772611721,69.0578465498741,94.7423203112392,73.6077517199325,82.7725570332215,106.386808816895,67.1759220011998,80.0751152368323
"Sym_67337_c0_g1",45.6838511321861,33.4931798488735,37.7772987311813,54.2453389334455,71.4254890045968,43.0468647955503,74.5322307767292,78.9125124202298,57.0117655682098,58.3647371115267,45.2254027670186,33.603593886366,36.909123532047,22.7278670273705,33.9507805726293,29.704201944498,64.4248403354532,48.4143796587882,31.1663225414002,52.6282547933289,22.1491468834145,41.3061445219392,34.5369195878686,38.7066967322468,28.6121561177321,28.3384743218546,35.6438398628993,40.5689312213136,42.2690896335925,58.0931695551049,51.9885482217364,77.4300144564171,42.7790971704164,29.2058991881771,45.7883547776339,33.2991390505679,47.7357201748077,48.145642056573,41.7614885487372,47.7643158187165,46.1657552130717
"Sym_69259_c0_g1",36.5470809057489,43.0626598056945,37.7772987311813,20.3420021000421,35.7127445022984,43.0468647955503,47.4296014033731,13.1520854033716,39.9082358977469,37.9370791224923,41.4566192031004,44.8047918484881,40.6000358852517,64.3956232442165,30.1784716201149,37.1302524306224,9.20354861935045,41.4980397075327,43.6328515579603,40.9330870614781,110.745734417072,40.9932191846518,45.6849126193958,41.3457896912637,38.3329527474744,43.2380845323143,46.4814938752674,42.8652858187465,38.6666104034568,35.4820556564114,36.285884677212,36.0303899386612,35.0346054412893,42.0762954405941,47.2896123113268,43.1913519065943,42.0268681437238,41.0305225408233,38.9618356851347,46.9407931321869,43.9187494283647
"Sym_69270_c0_g1",63.9573915850605,47.8473997841051,31.4810822759844,47.4646715667648,63.4893235596416,57.3958197274005,27.1026293733561,52.6083416134865,57.0117655682098,40.8553159780687,33.9190520752639,11.201197962122,36.909123532047,15.1519113515803,37.7230895251436,29.704201944498,55.2212917161027,73.7742928133915,24.9330580331202,64.3234225251798,33.2237203251217,33.1700857524663,42.7339732875209,41.8956007243922,28.0619223462372,32.8667872289551,49.1306981894018,40.760294104433,50.4347092219002,51.4837670308714,32.6785160250915,64.8547018895902,29.2569687544802,26.8545767959086,34.7791328638859,41.1014477820817,47.371325364313,58.46256535441,45.7276634388407,46.3525626418086,53.3153190735032
"Sym_69276_c0_g1",9.13677022643722,38.277919827284,18.8886493655906,33.9033368334034,27.7765790573432,35.8723873296253,54.2052587467121,52.6083416134865,17.1035296704629,64.2012108226793,60.3005370226914,44.8047918484881,73.8182470640941,18.9398891894754,64.1292521927442,44.5563029167469,27.6106458580514,36.8871464066958,43.6328515579603,23.3903354637018,55.3728672085362,61.4376745540964,40.6573863502756,47.5036732623029,33.5642600611857,40.9008907738108,31.7904517696129,35.5934962602091,19.693553124742,28.5247898414287,53.6861334697931,26.2809903082,46.098165054328,35.8886049346244,45.4130403942107,58.6566424279878,48.221579922134,50.3987632365604,38.4952268745343,55.1760199974828,34.9307262895365
"Sym_72333_c0_g1",27.4103106793117,33.4931798488735,18.8886493655906,47.4646715667648,39.680827224776,35.8723873296253,27.1026293733561,13.1520854033716,39.9082358977469,32.1006054113397,22.6127013835093,44.8047918484881,25.8363864724329,34.0918005410558,52.8123253352011,18.5651262153112,27.6106458580514,16.1381265529294,49.8661160662404,40.9330870614781,44.2982937668289,34.5260955473785,29.4000992694198,24.5215720775314,27.3282773175775,23.8101614147541,34.6804928395777,26.0253521042389,29.540329687113,30.2641062951744,25.6759768768576,42.1061027518472,23.9710458282505,46.5314326048923,28.0234739622678,29.6766385680793,28.0584004080931,28.5790633882613,33.5958343632299,29.8821089112167,36.1563658084677
"Sym_72647_c1_g1",45.6838511321861,81.3405796329786,25.1848658207875,27.1226694667227,23.8084963348656,71.7447746592506,67.7565734333901,92.0645978236014,57.0117655682098,55.4465002559503,52.762969894855,78.4083857348541,44.2909482384565,34.0918005410558,60.3569432402298,48.2693281598092,9.20354861935045,39.1925930571142,24.9330580331202,46.7806709274035,55.3728672085362,45.1655570151507,50.6031448391872,44.4247314767833,76.2990829806189,48.6428450988536,49.3715349452322,52.0507042084779,61.0019816302983,36.8735088194079,37.5590736132545,30.2372684191118,36.5097467230278,62.124412679936,51.4180705289823,59.631931019427,48.1001149853024,50.3987632365604,76.5238449384681,52.5878058398184,56.7879643771413
"Sym_73028_c0_g1",45.6838511321861,43.0626598056945,25.1848658207875,33.9033368334034,27.7765790573432,0,6.77565734333901,13.1520854033716,5.70117655682098,14.5911842778817,26.3814849474275,44.8047918484881,36.909123532047,26.5158448652656,18.8615447625718,18.5651262153112,9.20354861935045,23.0544665041848,31.1663225414002,40.9330870614781,44.2982937668289,25.3469523202809,22.1866920137257,21.6625547052631,17.4240694306702,24.5405344642865,20.4711242455841,20.4758284937762,20.4140489707691,23.3068404801918,22.0686082247371,25.0093294868354,27.9047559128865,17.6967948470734,23.519701361189,21.3170220700288,23.3212678716618,22.531211799874,18.8976568293168,23.7645118112826,19.2016857965873
"Sym_73573_c0_g1",73.0941618114977,71.7710996761576,100.73946328315,67.8066736668069,103.170150784418,157.838504250351,47.4296014033731,52.6083416134865,114.02353113642,67.1194476782557,97.9883726618736,78.4083857348541,62.74551000448,117.427312974748,98.0800327653734,85.3995805904316,55.2212917161027,66.8579528621361,74.7991740993606,99.4089257207325,110.745734417072,83.3424481642157,85.9051227723566,86.1004077879241,107.84581921299,83.1164530367798,81.1619867148451,73.8660728840899,82.1365264470946,65.7461619515858,64.0838431141404,76.0170579882343,76.2156328898222,112.120951968171,98.2072636624115,94.7423203112392,92.0704221183314,96.0541134626209,108.019939653996,98.5874301874,96.2127022360919
"Sym_74166_c0_g2",173.598634302307,95.6947995682101,88.1470303727563,108.490677866891,138.882895286716,86.0937295911007,176.167090926814,78.9125124202298,119.724707693241,116.729474223053,124.369857609301,145.615573507586,184.545617660235,147.731135677908,105.624650670402,181.93823691005,193.27452100636,117.577779171343,149.598348198721,81.8661741229561,110.745734417072,125.483060252255,115.85169228842,141.96120875378,99.0420788690727,110.432405089289,109.580723902832,120.749979248344,132.571235668995,142.623949207144,115.647995023863,146.664881397374,115.798590616472,191.447144254703,113.970467766187,133.614537027174,151.46677622897,128.072151283495,135.549859479421,168.586858542416,141.357091183388
"Sym_74356_c0_g1",27.4103106793117,19.138959913642,31.4810822759844,40.6840042000841,51.5850753922088,35.8723873296253,27.1026293733561,78.9125124202298,22.8047062272839,46.6917896892213,37.6878356391821,56.0059898106101,55.3636852980706,22.7278670273705,22.6338537150862,33.4172271875602,27.6106458580514,34.5816997562773,68.5659095910805,35.0855031955526,0,32.7528519694164,28.4164528254615,37.0572636328613,31.5467362323713,31.9903395695163,31.5496150137825,33.8712303121345,30.2608255331401,25.3940202246866,37.1346773012403,32.0741118277494,34.1741063602751,42.9425721114299,37.9067527257461,37.0609664746906,33.8887173760085,35.1012562776985,29.6296594731264,31.0585698919733,34.9307262895365
"Sym_75131_c0_g1",36.5470809057489,71.7710996761576,75.5545974623625,40.6840042000841,39.680827224776,86.0937295911007,40.6539440600341,0,51.3105890113888,35.018842266916,60.3005370226914,100.810781659098,88.5818964769129,34.0918005410558,52.8123253352011,33.4172271875602,55.2212917161027,64.5525062117176,62.3326450828005,35.0855031955526,77.5220140919506,53.3016157846236,45.575618570067,45.3044291297889,65.4778188078869,44.2606068016595,48.4081879219106,36.1675849095673,50.1945439398911,45.222227797387,57.0813039659065,39.2801898154816,59.3744365899744,90.2165275770385,61.3013492924607,59.3532771361587,59.3963541106386,61.1900278354474,52.726795597847,55.7642504878611,54.1324120861239
"Sym_75561_c0_g1",36.5470809057489,57.4168797409261,50.369731641575,61.0260063001262,35.7127445022984,35.8723873296253,54.2052587467121,78.9125124202298,79.8164717954937,72.9559213894083,64.0693205866096,33.603593886366,77.5091594172988,64.3956232442165,49.0400163826867,51.9823534028714,101.239034812855,64.5525062117176,105.965496640761,116.951677318509,55.3728672085362,45.5827907982006,60.9860795254135,60.0393648176329,90.9719835538149,53.7554564455799,70.8060062141379,73.8660728840899,83.0971875751308,113.403432784217,67.2668154542467,50.583841560944,55.9324402659179,59.4018288573093,57.423100663754,57.1240460700119,52.3513877744074,55.3793468975852,53.893317624348,61.4112631954926,46.9828482256924
"Sym_76402_c0_g1",63.9573915850605,62.2016197193366,107.035679738347,47.4646715667648,63.4893235596416,28.6979098637002,33.8782867166951,92.0645978236014,51.3105890113888,64.2012108226793,56.5317534587732,33.603593886366,66.4364223576847,87.123490271587,45.2677074301724,55.6953786459337,46.0177430967523,76.07973946381,37.3995870496803,105.256509586658,55.3728672085362,70.616817781194,61.7511378707144,63.9980042561581,52.2722082920106,55.654426374364,52.7432495268578,41.3343827537912,46.5920647097554,74.7906075110632,75.3303453825161,78.5603796309633,97.2363961545958,43.6850949721462,58.9243581974469,53.9195264124258,56.1168008161861,51.3474458386603,41.7614885487372,69.5288439627129,44.5315691878302
"Sym_76645_c0_g1",283.239877019554,545.460357538798,396.661636677403,311.910698867312,277.765790573432,444.817602887354,155.840118896797,368.258391294406,336.369416852438,312.251343546668,305.271468677375,604.864689954589,346.945761201242,303.038227031607,467.766310111781,211.642438854548,276.106458580514,468.005670034952,386.462399513363,292.379193296272,465.132084551704,378.431041226251,376.517999937364,331.536052976489,558.487278067271,377.018568168592,407.977464376699,338.520940238225,341.995361580885,246.287209850385,277.55518805727,252.777912157902,327.235507665656,413.337725798777,377.441164929294,484.85775688693,336.579339960285,364.768460507434,566.229791663604,455.878630043168,423.049907284387
