"","OC4_F_B","OC5_H_B","OC9_C_B","OD4_C_B","OD5_F_B","OD6_H_B","OF7_C_B","OF8_F_B","OF9_H_B","OI1_C_B","OI2_F_B","OI3_H_B","OJ13_C_B","OJ14_F_B","OJ15_H_B","OL6_C_B","OL7_F_B","OL8_H_B","OM1_C_B","OM2_F_B","OM3_H_B","OR7_C_B","OR8_F_B","OR9_H_B","Control_1.1","Control_1","Control_2.1","Control_2","Control_3.1","Control_3","Control_4.1","Control_4","Cool_1","Cool_2","Cool_3","Cool_4","Heat_1.1","Heat_1","Heat_2.1","Heat_2","Heat_3.1","Heat_3","Heat_4.1","Heat_4"
"Sym_102806_c2_g3",50.3724242060732,78.6795416849154,74.8291545091344,73.6216060846321,72.4278046148342,51.6095031115643,131.455673398289,71.4746003188769,66.8466691197909,76.6398557146654,65.3361329081066,81.2885433777526,69.6908386266889,44.9183237159053,43.616395241448,72.1647420678105,62.5857057134627,41.4946840702473,87.2690606805513,0,39.7143611099248,90.6198588487747,42.3450459002388,49.407349847044,70.9107595939918,70.4717407495769,72.4697023385208,62.2934602227856,67.222200143007,69.0556157419993,69.1654377437611,66.7320655840936,74.3290376541652,73.8918009474616,79.035732996391,68.6613014079025,41.8938647602891,53.8445355784655,49.1705889733982,56.6316790441544,53.3689962757093,43.0192667219276,54.311609102591,50.9285013557077
"Sym_102806_c2_g4",167.908080686911,179.214511615641,143.902220209874,92.0270076057901,105.02031669151,129.023757778911,173.282478570472,119.124333864795,102.841029415063,108.352899458665,65.3361329081066,111.77174714441,146.018899979729,145.120738159079,90.5878978091612,133.504772825449,109.52498499856,131.399832889116,193.931245956781,125.429327875454,89.8798698803561,84.9561176707263,153.500791388366,88.9332297246792,156.281752516954,106.909380236739,135.904977978003,76.8023167810041,151.792064839048,81.2295540794946,149.999372319599,138.548479022213,166.834608533803,125.903951744246,97.6933486545554,124.03331867234,142.824863747993,105.357658276214,114.608139712432,126.876742473923,117.202501625087,119.177777186584,119.527078541266,117.555393810307
"Sym_102873_c0_g2",83.9540403434553,87.4217129832393,69.0730657007395,55.2162045634741,57.9422436918674,0,59.752578817404,47.6497335459179,25.7102573537657,42.2840583253326,51.5811575590316,71.1274754555336,53.0977818108106,44.9183237159053,33.5510732626523,46.9070823440768,46.939279285097,34.5789033918727,48.4828114891952,66.8956415335752,58.5264268988365,45.3099294243874,42.3450459002388,9.8814699694088,69.3349649363475,47.3016322630175,60.1323669538128,29.4908280042049,55.9972407263379,39.040560875416,50.3943776225936,47.0302176497422,54.2050187259633,51.6282972853693,49.4945082042973,54.7075530572642,37.0723202226599,53.1784176125464,44.2412066201754,45.6320644605783,41.1255206595171,36.8442523599284,43.0962098997615,40.1586749041423
"Sym_102902_c2_g1",109.140252446492,61.1951990882675,178.438753060244,49.0810707230881,130.370048306702,58.0606910005098,83.6536103443656,131.036767251274,46.2784632367783,103.067392167998,92.8460836062568,60.9664075333145,152.65612270608,127.844459806807,43.616395241448,144.329484135621,113.436591605651,69.1578067837455,206.859995687233,142.153238258847,48.07527923833,67.964894136581,100.569484013067,49.407349847044,121.428882441999,118.254080657544,123.761931339511,120.644296380838,125.770568009497,148.606005912874,110.427948280381,129.227174623165,78.2240090596237,107.478983196308,109.613491991716,121.818437981762,95.2522909767186,73.4950155730808,62.8496250035917,54.3446304673713,61.2173780809606,46.9301091511937,44.2385190778275,30.3015456094892
"Sym_103005_c0_g1",218.280504892984,148.616912071507,195.707019485428,171.783747530808,235.390364998211,129.023757778911,125.480415516548,250.161101116069,205.682058830126,232.562320789329,244.150812446083,91.4496112999717,252.21446360135,186.58380620453,177.820688292057,180.411855169526,160.375870890748,159.062955602615,193.931245956781,192.324969409029,204.842494145928,300.178282436566,158.793922125896,197.629399388176,234.422628775432,216.703006343174,218.380550746642,300.743363657854,211.615996275614,164.767958533342,186.188623364012,206.551631569814,179.817846551998,195.765290821846,195.645830859919,237.545954064437,205.719233605512,178.963693510281,153.05732206757,163.796240927708,163.978857184385,178.869582685909,146.527113659189,154.0632800868
"Sym_103012_c3_g1",83.9540403434553,56.8241134391055,28.7804440419748,73.6216060846321,47.0780729996423,45.1583152226187,17.9257736452212,23.824866772959,56.5625661782846,47.5695656159992,58.4586452335691,50.8053396110954,26.5488909054053,44.9183237159053,57.0368245465089,36.0823710339052,78.2321321418284,27.6631227134982,25.8574994609041,75.2575967252721,43.8948201741274,67.964894136581,74.1038303254179,19.7629399388176,44.6784132343844,48.9360382558453,43.5206791523556,39.7416505725113,46.0478448797449,56.6717819159265,52.9310073686974,55.7159785670369,53.5558568250535,54.6991253766923,61.5442183168619,46.7339825711852,21.4290868339075,45.1850020215164,37.8330095609856,39.3154541056534,41.9626813854106,40.5492609771279,38.4231268985825,42.3491480807319
"Sym_103171_c0_g1",125.931060515183,201.06993986145,178.438753060244,141.108078328878,220.904804075244,193.535636668366,95.6041261078464,214.423800956631,143.977441181088,158.565218719997,223.51834942247,182.899222599943,172.567790885134,145.120738159079,174.465580965792,162.370669652574,195.580330354571,110.652490853993,113.126560141455,209.048879792423,165.128133036003,203.894682409743,164.087052863425,98.814699694088,167.034233710292,163.825165398744,149.116612720683,251.539415329983,164.547700539809,185.337716413937,170.461518938169,209.72934897858,141.192713447868,147.399748383508,134.360746093865,142.084596300547,235.184228002134,151.652856907596,172.035444127479,166.518917804831,170.362207719323,177.222912189376,174.254072799518,161.547396773481
"Sym_103259_c1_g1",25.1862121030366,43.7108564916196,86.3413321259243,42.945936882702,61.5636339226091,38.7071273336732,59.752578817404,47.6497335459179,66.8466691197909,55.4978265519991,30.9486945354189,60.9664075333145,73.0094499898645,55.2840907272681,67.1021465253046,32.4741339305147,15.6464264283657,55.3262454269964,58.1793737870342,58.5336863418783,56.4361973667352,50.9736706024358,21.1725229501194,108.696169663497,55.1528130175492,52.204850241501,54.4979933135525,55.6698517940338,42.3487105265244,41.9790977155011,39.2332067397373,44.276195895478,41.8709426086782,52.3960043082,47.5510065732385,58.8050823348326,66.6444600534522,64.1693640502125,56.8111316208937,63.0571964741643,57.3455097237033,62.5734788682583,62.619312215798,47.6427915908233
"Sym_103259_c1_g2",41.9770201717276,56.8241134391055,5.75608880839496,42.945936882702,39.8352925381588,90.3166304452375,5.9752578817404,59.5621669323974,56.5625661782846,58.1405801973324,13.7549753490751,50.8053396110954,43.1419477212836,44.9183237159053,80.5225758303655,32.4741339305147,27.3812462496399,48.4104647486218,29.0896868935171,33.4478207667876,41.8045906420261,50.9736706024358,63.5175688503582,88.9332297246792,41.6195177224867,32.9765444435264,50.8065071354509,27.7560734157222,30.4859693248172,46.3869029756287,29.9322310040237,29.6586958151527,61.9949615368802,41.2642524771539,33.4282280542113,49.613327468936,36.4294476176427,55.9539091372095,51.3888110323485,60.7701478973811,48.0320966481383,55.5751292579926,62.2039270601377,47.2777127280584
"Sym_103259_c1_g4",159.512676652565,218.554282458098,189.950930677034,184.05401521158,202.797852921536,193.535636668366,167.307220688731,154.861634024233,154.261544122594,192.92101610933,206.324630236126,162.577086755505,185.842236337837,138.21022681817,208.016654228444,147.937721239011,183.845510533297,152.14717492424,135.751872169746,150.515193450544,252.917773384258,254.868353012179,164.087052863425,187.747929418767,200.125921520821,206.127438154288,197.785943647759,210.378420094167,180.874914236782,218.081412632028,160.145891304014,194.26445758925,144.113942001962,187.320513570708,203.419837384154,216.061611365835,161.039587556815,202.166802656465,184.605369128197,209.863933688626,185.326455694669,152.111187117246,200.527183895035,142.563295909705
"Sym_103259_c2_g1",83.9540403434553,43.7108564916196,74.8291545091344,61.3513384038601,83.2919753070594,38.7071273336732,59.752578817404,59.5621669323974,56.5625661782846,76.6398557146654,75.652364419913,30.4832037666572,66.3722272635132,110.568181454536,67.1021465253046,54.1235565508579,97.7901651772855,62.2420261053709,96.9656229783903,66.8956415335752,52.2557383025326,56.6374117804842,79.3969610629478,9.8814699694088,67.8518640820941,69.7987500466478,70.7211036225779,62.2934602227856,67.4773128570223,71.1545706277743,60.879113906489,62.4951090390718,101.918418442829,85.5993330456308,80.0722671996224,83.5010020347717,39.4295197743897,59.0624596448323,53.2373294148071,58.8098205458527,51.3807395517122,50.8409515804599,53.4808387912703,52.3888168067674
"Sym_103301_c0_g1",134.326464549528,209.812111159774,247.511818760983,257.675621296212,199.176462690794,225.791576113094,173.282478570472,166.774067410713,262.24462500841,314.487683794661,247.589556283351,254.026698055477,232.302795422296,210.77059589771,244.922834817362,238.143648823775,273.812462496399,179.810297637738,213.324370552459,158.877148642241,244.556855255853,441.771811887777,275.242798351552,286.562629112855,205.50216211749,231.220377220644,211.483300255978,366.979447945373,234.831253250998,277.69173138804,247.575063219722,306.543806032328,217.793817755218,252.191756999908,203.29027060875,217.612027849239,338.472426541568,205.830451469021,253.123783837995,210.081747838796,215.254951645361,272.52396717623,231.992609436307,255.555203935451
"Sym_103490_c0_g1",58.7678282404187,91.7927986324013,115.121776167899,98.1621414461761,72.4278046148342,90.3166304452375,47.8020630539232,107.211900478315,128.551286768829,100.424638522665,85.9685959317193,71.1274754555336,82.9652840793915,44.9183237159053,93.9430051354264,64.9482678610294,105.613378391468,55.3262454269964,45.2506240565822,100.343462300363,102.421247072964,107.61108238292,37.051915162709,138.340579571723,55.24550682094,72.2022882713946,73.3440016964922,93.6767477780625,86.6107664081628,83.9581954310022,81.8485864742796,135.582609440698,71.0832281496165,77.3464825502001,77.9991987931596,73.9770150652885,97.5023450942789,77.3807037076092,81.7045125046693,70.3539705048534,92.0876798482826,116.501937629718,98.3424356025883,126.682365379431
"Sym_103496_c0_g1",67.1632322747642,100.534969930725,115.121776167899,141.108078328878,115.884487383735,122.572569889965,89.628868226106,59.5621669323974,87.4148750028034,87.2108702959985,123.794778141676,142.254950911067,82.9652840793915,76.0156247499936,124.138971071813,104.638875998325,109.52498499856,172.894516959364,93.7334355457773,100.343462300363,121.233312861876,141.593529451211,116.448876225657,79.0517597552704,97.9773501841167,105.178832714921,108.218831642241,159.755127102992,112.249594166691,113.343563831853,118.376054818173,132.404892031932,88.2860185237246,92.5086962511078,86.4210391944144,85.1621625527049,129.324539042631,106.467854886079,122.371916918758,103.788442555922,107.889088549522,145.112837506981,110.907836561314,133.983942634729
"Sym_103660_c1_g1",100.744848412146,91.7927986324013,155.414397826664,110.432409126948,90.5347557685428,109.670194112074,131.455673398289,59.5621669323974,92.5569264735566,95.1391312319984,116.917290467138,121.932815066629,185.842236337837,145.120738159079,83.8776831566307,137.11300992884,78.2321321418284,152.14717492424,164.841559063264,117.067372683757,71.0678040914444,113.274823560968,132.328268438246,39.5258798776352,129.956712353956,108.255361642597,104.430201091032,134.680038051288,114.290495878813,74.0931074678594,100.619646595447,105.923913625545,117.822885015118,115.539906936031,86.5506059698183,112.737427150395,159.646696912611,112.351896918365,125.945719124845,114.134614688988,105.482251462578,141.201995077714,109.453988516503,124.856971065606
"Sym_103755_c0_g1",109.140252446492,109.277141229049,138.146131401479,128.837810648106,152.098389691152,154.828509334693,185.232994333952,59.5621669323974,236.534367654645,126.852174975998,130.672265816213,162.577086755505,132.744454527026,148.575993829533,140.91450770314,147.937721239011,144.729444462383,145.231394245866,187.466871091555,150.515193450544,121.233312861876,164.248494163404,137.621399175776,217.392339326994,145.90004653718,133.925149882893,150.768067063518,138.622662116022,157.149431833368,139.580499904041,179.593386024142,186.002392326458,162.61505617789,165.440863420031,165.197638639998,160.135873928753,122.038649519103,127.22853149056,114.23843603594,132.431003303253,149.223899390513,148.81784612418,143.723263858482,131.976008889522
"Sym_103763_c6_g1",67.1632322747642,100.534969930725,103.609598551109,85.8918737654041,79.6705850763177,116.12138200102,95.6041261078464,95.2994670918358,118.267183827322,92.4963775866651,106.601058955332,162.577086755505,152.65612270608,107.112925784082,100.653219787957,82.9894533779821,74.320525534737,117.568271532367,116.358747574068,150.515193450544,81.5189517519509,79.2923764926779,37.051915162709,98.814699694088,107.15403671981,108.351503171587,101.613014270902,78.0639564817187,90.5650134753985,91.7243285083699,87.9364978649285,84.7391309004363,89.5843423255441,102.872741059323,122.181469205896,112.515939081337,104.038216578621,93.7005938726287,89.4682897109953,108.907075084912,116.46998598993,95.0952211747873,120.669387719332,97.2935169268538
"Sym_103763_c6_g2",67.1632322747642,100.534969930725,40.2926216587647,61.3513384038601,39.8352925381588,64.5118788894554,77.6783524626252,47.6497335459179,66.8466691197909,76.6398557146654,48.1424137217628,71.1274754555336,109.514174984797,65.6498577386308,97.2981124616916,75.772979171201,46.939279285097,138.315613567491,77.5724983827123,108.70541749206,100.331017540863,50.9736706024358,95.2763532755373,9.8814699694088,95.5673112959549,88.6424897286629,75.7726110241906,58.5085411206417,68.4977637130831,68.0061382991118,58.849810109606,41.0984784867116,42.520104509588,71.780606634677,72.557394226195,87.8200193813979,72.0017317619291,100.139734209847,82.074216181161,101.283579828969,96.27348347775,64.8376508009913,105.507829537729,65.16657700354
"Sym_103894_c0_g1",109.140252446492,83.0506273340773,86.3413321259243,42.945936882702,94.1561459992845,12.9023757778911,113.529899753068,59.5621669323974,51.4205147075314,79.2826093599987,68.7748767453754,40.6442716888763,96.2397295320941,100.202414443173,46.9715025677132,108.247113101716,70.4089189276455,48.4104647486218,106.662185276229,91.9815071086659,33.4436725136209,39.6461882463389,95.2763532755373,49.407349847044,91.6741715535397,61.2421539665491,79.4640972022922,70.6518232400202,81.8911811988814,53.1035586101089,74.576914535449,72.4519569198731,62.9687043882448,66.2147307191539,59.730283461207,87.3770432432824,86.5735108089861,66.5007769309296,75.9124882396324,53.473373866692,76.3909162377799,48.9884472718601,72.069324507071,45.2697789828513
"Sym_103894_c0_g2",67.1632322747642,43.7108564916196,40.2926216587647,49.0810707230881,36.2139023074171,45.1583152226187,35.8515472904424,47.6497335459179,82.2728235320503,47.5695656159992,48.1424137217628,30.4832037666572,56.4163931739862,72.5603690795393,53.6817172202437,54.1235565508579,54.7624924992799,41.4946840702473,58.1793737870342,83.619551916969,37.6241315778235,50.9736706024358,47.6381766377687,49.407349847044,52.8354679327782,49.6090289587744,47.6978871959969,61.3472304472497,49.4918665189502,47.0165894413612,53.6074419676583,47.6657611314954,39.923456905949,44.7189340798923,43.0161694341013,47.1769587093007,65.5730057117568,50.9580243928158,55.7020205914186,50.5328828393994,52.8457708220258,52.2817882649263,53.5846850801854,50.5634224929428
