"","C4","C5","C9","D4","D5","D6","E10","E11","E3","F7","F8","F9","H1","I1","I2","I3","J13","J14","J15","K2","K3","L6","M2","M3","N4","O2","Q1","Q11","Q4","R7","R8"
"evm.TU.chromosome_12.3243",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_12.3244",0,0,0,0,0,0,0,0,1,0,1,2,1,3,0,0,1,1,0,0,0,2,1,0,1,0,0,0,1,0,1
"evm.TU.chromosome_12.3245",0,1,0,1,0,1,1,0,0,0,0,2,2,2,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
"evm.TU.chromosome_12.3246",5,0,6,1,11,4,4,3,5,0,3,10,12,27,9,5,23,14,6,1,2,9,2,1,3,3,14,7,12,7,4
"evm.TU.chromosome_12.3247",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_12.3248",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_12.3249",12,6,17,12,26,7,14,7,19,3,12,20,19,44,49,24,49,66,7,8,4,22,19,9,29,24,22,8,59,21,27
"evm.TU.chromosome_12.325",0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,1,2,0,1,0,2,1,0,0
"evm.TU.chromosome_12.3250",0,2,8,3,1,4,8,1,4,0,8,11,2,4,2,0,2,2,1,4,4,0,0,0,2,0,9,5,9,1,1
"evm.TU.chromosome_12.3251",0,1,6,5,4,4,6,0,2,6,3,6,8,7,2,2,6,3,0,0,2,3,3,0,12,4,4,2,8,2,1
"evm.TU.chromosome_12.3252",2,6,0,6,3,5,8,12,19,7,1,21,6,14,0,6,16,9,6,1,4,12,2,6,8,1,5,21,11,21,7
"evm.TU.chromosome_12.3253",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"evm.TU.chromosome_12.3254",1,0,1,0,0,0,0,1,0,0,0,0,0,1,5,2,0,2,0,0,0,0,1,1,1,0,0,0,1,0,0
"evm.TU.chromosome_12.3255",2,4,2,4,3,11,5,7,3,1,1,11,7,14,3,1,4,2,5,1,5,5,0,7,6,1,3,4,3,1,1
"evm.TU.chromosome_12.3256",15,7,11,7,7,3,6,10,12,5,3,14,23,40,5,14,27,13,15,13,11,5,0,5,21,13,17,18,36,6,1
"evm.TU.chromosome_12.3257",0,0,0,0,0,0,0,1,0,1,0,2,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,3,2,0,0
"evm.TU.chromosome_12.3258",1,3,7,4,2,3,2,0,4,3,3,11,5,18,7,8,6,4,1,7,4,3,0,4,8,3,4,5,10,1,3
"evm.TU.chromosome_12.3259",6,3,6,5,9,4,6,3,3,3,5,8,5,7,14,4,9,10,3,7,4,5,2,8,4,10,7,11,34,1,8
"evm.TU.chromosome_12.326",0,0,1,0,0,0,0,0,0,0,0,1,0,5,1,0,2,0,0,0,0,2,0,1,2,0,0,2,0,2,1
"evm.TU.chromosome_12.3260",6,1,2,3,6,4,4,1,9,4,1,11,5,9,7,4,9,12,5,5,0,4,4,4,5,2,6,7,7,3,10
"evm.TU.chromosome_12.3261",1,0,0,0,1,2,2,1,1,2,0,6,1,11,1,3,4,3,1,4,1,1,1,1,1,2,3,4,8,1,0
"evm.TU.chromosome_12.3262",3,4,6,1,5,0,5,1,5,0,0,1,2,9,3,5,17,4,5,0,2,3,0,1,1,0,4,4,22,2,7
"evm.TU.chromosome_12.3263",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"evm.TU.chromosome_12.3264",0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"evm.TU.chromosome_12.3265",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_12.3266",4,1,2,6,8,4,3,10,6,0,3,2,5,22,5,2,16,9,2,1,5,10,3,0,12,1,5,14,3,13,2
"evm.TU.chromosome_12.3267",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_12.3268",6,1,17,3,4,0,6,1,4,1,5,5,2,2,6,2,6,10,2,12,2,1,2,5,3,1,2,1,12,4,8
"evm.TU.chromosome_12.3269",44,36,98,86,48,51,45,78,90,25,34,110,83,213,98,132,181,158,64,35,40,89,32,51,157,87,84,85,138,74,57
"evm.TU.chromosome_12.327",0,1,1,4,0,3,4,1,4,1,2,8,4,9,1,4,7,2,3,0,0,4,1,0,8,1,4,2,3,2,0
"evm.TU.chromosome_12.3270",62,32,234,89,117,21,153,25,105,22,67,76,145,243,146,123,181,274,30,135,42,62,23,16,94,79,152,102,468,128,58
"evm.TU.chromosome_12.3271",5,1,13,5,7,4,11,0,1,1,1,7,5,5,4,5,6,8,3,8,3,2,2,2,10,9,13,14,11,8,4
"evm.TU.chromosome_12.3272",3,2,3,2,5,4,2,2,2,1,1,5,0,5,6,1,6,2,3,1,1,4,0,2,1,4,4,0,1,2,1
"evm.TU.chromosome_12.3273",3,2,0,3,10,7,5,1,6,4,5,2,3,6,4,1,8,15,10,4,2,1,2,2,1,5,2,6,13,4,0
"evm.TU.chromosome_12.3274",1,0,1,0,3,1,0,0,1,1,1,1,1,10,2,3,11,10,3,4,0,1,1,2,5,2,1,3,2,6,2
"evm.TU.chromosome_12.3275",0,1,1,0,0,0,1,1,1,2,1,1,1,1,1,1,2,3,1,0,0,1,1,1,0,0,0,2,4,1,2
"evm.TU.chromosome_12.3276",2,1,3,0,0,1,2,0,0,1,0,4,1,2,0,0,0,1,3,0,0,0,0,0,1,1,0,0,0,0,0
"evm.TU.chromosome_12.3277",0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"evm.TU.chromosome_12.3278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_12.3279",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_12.328",1,2,11,4,5,1,3,0,1,0,2,1,5,3,2,0,3,3,0,8,2,2,0,0,11,6,2,1,9,1,6
"evm.TU.chromosome_12.3280",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,2,1,0,2,0,0,0
"evm.TU.chromosome_12.3281",0,2,2,0,1,1,0,0,1,2,1,6,0,2,4,0,9,3,5,0,0,4,1,1,0,0,1,1,0,2,1
"evm.TU.chromosome_12.3282",4,11,13,10,3,15,4,5,15,4,12,28,18,13,3,3,24,18,13,6,11,15,3,8,8,5,6,17,11,13,4
"evm.TU.chromosome_12.3283",0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_12.3284",1,0,1,1,2,0,0,3,2,0,1,5,2,1,1,2,2,0,0,2,2,0,0,0,1,0,2,2,1,3,0
"evm.TU.chromosome_12.3285",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"evm.TU.chromosome_12.3286",3,1,1,1,7,2,4,0,0,0,4,1,0,8,13,3,8,11,1,4,0,4,2,7,0,0,1,8,19,0,1
"evm.TU.chromosome_12.3287",11,8,4,11,19,15,10,3,15,6,9,18,11,42,23,10,25,33,10,12,9,11,9,10,23,8,13,17,30,14,7
"evm.TU.chromosome_12.3288",0,0,1,1,0,0,0,0,2,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,2,1,2,0,1,0,0
"evm.TU.chromosome_12.3289",1,0,3,0,0,2,1,0,1,0,0,0,1,2,0,0,0,3,2,0,0,1,0,0,1,1,0,2,1,1,1
"evm.TU.chromosome_12.329",0,0,2,1,0,0,0,0,1,0,0,2,2,0,1,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0
"evm.TU.chromosome_12.3290",0,0,1,2,1,2,7,0,2,0,1,1,1,9,10,0,4,4,0,3,1,4,0,3,4,0,1,0,1,1,0
"evm.TU.chromosome_12.3291",88,62,124,59,122,62,99,55,77,22,28,137,102,150,93,67,128,145,35,119,44,69,32,58,79,67,67,138,299,82,77
"evm.TU.chromosome_12.3292",8,1,4,1,11,1,7,0,5,0,1,5,5,13,5,5,3,4,0,3,1,1,1,1,5,11,2,3,5,7,14
"evm.TU.chromosome_12.3293",0,0,0,0,0,0,1,1,1,1,1,2,1,1,0,0,3,1,0,0,1,0,0,0,0,0,6,8,27,0,0
"evm.TU.chromosome_12.3294",0,0,0,0,0,0,14,0,3,1,0,9,0,9,3,2,21,0,5,0,0,6,0,2,5,0,0,6,7,2,0
"evm.TU.chromosome_12.3295",0,1,1,1,0,1,0,3,3,1,0,5,1,1,0,2,0,1,2,0,0,0,0,5,1,2,1,5,0,0,0
"evm.TU.chromosome_12.3296",0,1,3,2,2,1,6,7,1,2,6,2,1,10,8,3,25,25,1,1,3,2,2,2,14,14,5,6,9,4,0
"evm.TU.chromosome_12.3297",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_12.3298",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_12.3299",0,2,3,0,0,2,0,4,1,0,1,0,4,3,1,0,0,0,1,0,0,2,2,0,3,1,4,3,1,2,0
"evm.TU.chromosome_12.33",2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,1,0
"evm.TU.chromosome_12.330",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_12.3300",27,7,10,1,27,8,12,5,9,3,7,6,1,11,7,5,15,12,3,13,6,7,6,11,6,15,4,11,42,1,9
"evm.TU.chromosome_12.3301",31,20,33,35,69,32,51,42,39,14,29,42,35,137,44,28,72,106,35,36,23,60,12,29,62,27,28,49,85,59,67
"evm.TU.chromosome_12.3302",0,1,3,0,0,1,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
"evm.TU.chromosome_12.3303",174,237,242,131,241,312,119,200,370,139,82,387,181,624,139,244,500,359,262,184,184,280,106,304,306,193,106,370,378,248,256
"evm.TU.chromosome_12.3304",0,2,3,1,0,1,0,2,1,0,0,0,1,4,1,0,0,3,0,0,0,3,0,2,1,1,1,2,1,1,1
"evm.TU.chromosome_12.3305",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_12.3306",2,1,4,3,3,0,2,11,3,0,0,2,1,9,0,1,6,0,2,0,0,1,1,0,1,0,2,4,5,2,0
"evm.TU.chromosome_12.3307",0,0,1,2,4,0,6,2,7,2,4,12,0,2,0,1,42,3,9,3,1,9,7,1,5,1,1,12,0,4,0
"evm.TU.chromosome_12.3308_evm.TU.chromosome_12.3309",2,6,3,3,1,12,3,10,7,7,0,7,9,20,1,5,15,8,2,0,4,13,6,13,9,3,6,12,1,4,2
"evm.TU.chromosome_12.331",0,0,1,1,1,2,2,0,1,0,0,4,1,1,1,1,0,4,1,1,1,0,0,1,1,0,0,2,1,0,1
"evm.TU.chromosome_12.3310",6,2,4,4,17,9,12,3,2,8,5,4,4,14,11,2,12,18,5,13,5,4,6,3,8,13,3,4,16,7,13
"evm.TU.chromosome_12.3311",1,0,6,4,3,1,0,0,0,1,2,7,0,0,0,0,4,2,0,0,0,4,1,4,4,1,0,2,0,5,0
"evm.TU.chromosome_12.3312",6,1,4,4,7,6,3,7,12,4,2,21,5,6,10,5,8,7,10,8,3,1,2,11,4,3,4,11,15,6,5
"evm.TU.chromosome_12.3313",0,2,2,0,3,0,1,3,2,3,2,5,1,3,1,1,2,3,0,0,0,0,1,1,0,1,0,1,1,2,1
"evm.TU.chromosome_12.3314",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1
"evm.TU.chromosome_12.3315",1,0,1,0,0,1,0,0,0,0,0,2,0,2,0,0,1,1,1,1,0,0,1,3,0,3,2,0,1,2,0
"evm.TU.chromosome_12.3316",16,18,17,18,22,26,5,19,16,20,12,27,19,59,16,18,52,42,10,16,9,29,10,25,18,31,11,20,38,14,22
"evm.TU.chromosome_12.3317",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_12.3318",1,2,1,0,0,0,0,2,0,3,2,4,1,0,1,0,2,1,0,1,0,2,0,2,5,1,0,0,0,0,0
"evm.TU.chromosome_12.3319",1,2,1,10,0,1,0,2,1,1,0,8,1,3,1,1,4,6,0,1,2,1,3,1,2,1,1,3,1,4,1
"evm.TU.chromosome_12.332",0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,3,2,1,0,1,0,0,0,5,0,2,0,0,0,0
"evm.TU.chromosome_12.3320",13,1,3,1,9,3,1,1,2,0,2,5,6,5,6,4,8,18,1,12,1,3,0,2,2,2,2,2,11,4,7
"evm.TU.chromosome_12.3321",8,8,13,9,7,13,3,9,5,2,2,10,11,30,7,5,28,15,7,3,2,16,5,2,20,5,12,9,11,11,6
"evm.TU.chromosome_12.3322",0,1,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,1,0
"evm.TU.chromosome_12.3323",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_12.3324",13,7,7,5,8,9,6,2,8,3,3,14,3,21,8,3,10,10,7,7,3,1,3,6,4,6,10,19,25,6,8
"evm.TU.chromosome_12.3325",0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_12.3326",0,0,0,0,1,0,0,1,1,2,0,1,0,4,0,0,1,2,0,0,2,0,0,1,0,0,0,0,1,1,0
"evm.TU.chromosome_12.3327",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_12.3328",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
"evm.TU.chromosome_12.3329",0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,2,0,0,0,0,1,0
"evm.TU.chromosome_12.333",1,1,8,4,2,5,0,1,1,2,1,10,4,5,4,2,8,1,0,0,7,1,0,2,14,7,1,3,2,1,1
"evm.TU.chromosome_12.3330",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_12.3331",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_12.3332",1,0,0,1,2,0,3,0,3,0,0,0,0,0,1,0,1,2,0,3,0,0,1,0,1,0,2,2,3,0,1
"evm.TU.chromosome_12.3333",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"evm.TU.chromosome_12.3334",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_12.3335",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_12.3336",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_12.3337",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_12.3338",0,1,3,6,1,0,0,0,1,1,0,3,1,8,2,2,2,1,1,0,2,3,0,0,1,1,1,1,1,2,0
"evm.TU.chromosome_12.3339",1,4,5,2,0,6,1,4,11,1,0,4,6,11,1,7,4,3,5,0,2,6,0,1,4,1,10,14,3,7,1
"evm.TU.chromosome_12.334",0,0,0,1,0,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
"evm.TU.chromosome_12.3340",4,12,4,4,4,10,2,3,6,2,1,10,9,18,4,8,15,4,9,5,11,6,6,12,9,4,5,16,3,6,5
"evm.TU.chromosome_12.3341",11,7,8,10,14,7,6,12,8,5,2,10,11,18,6,8,26,19,9,12,3,12,3,7,20,10,5,9,19,13,21
"evm.TU.chromosome_12.3342",0,0,0,1,0,3,0,0,0,0,0,1,3,3,2,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"evm.TU.chromosome_12.3343",2,1,0,0,1,0,0,0,0,1,1,2,0,0,0,1,0,2,0,1,1,0,1,0,0,1,0,1,1,2,5
"evm.TU.chromosome_12.3344",14,4,11,11,17,4,20,11,9,8,9,12,10,11,15,7,15,23,9,21,4,5,9,6,13,24,11,30,59,10,16
"evm.TU.chromosome_12.3345_evm.TU.chromosome_12.3347",68,28,67,42,48,55,50,95,68,56,33,94,49,186,67,64,157,181,52,12,36,95,52,66,82,45,50,103,214,83,63
"evm.TU.chromosome_12.3346",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_12.3348",14,2,7,16,126,14,25,6,1,1,14,5,5,35,60,4,5,32,0,26,0,3,5,0,4,26,0,5,79,5,18
"evm.TU.chromosome_12.3349",0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,2,0,0,1,3,1,2,1,0,0,2,1,0,0
"evm.TU.chromosome_12.335",0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"evm.TU.chromosome_12.3350",0,0,0,1,1,0,0,1,1,1,0,1,2,3,0,0,0,1,1,0,1,5,3,9,1,1,1,4,2,0,1
"evm.TU.chromosome_12.3351",2,0,0,0,0,0,1,0,0,0,0,0,2,2,0,1,2,4,1,2,0,4,0,3,0,1,0,1,0,0,0
"evm.TU.chromosome_12.3352",0,1,1,2,4,0,7,6,3,0,1,5,1,5,0,0,3,10,2,7,0,2,0,0,3,1,2,5,7,6,4
"evm.TU.chromosome_12.3353",10,13,18,12,21,23,9,28,27,13,14,36,29,41,4,14,58,16,13,32,16,19,2,25,23,20,29,47,24,26,36
"evm.TU.chromosome_12.3354",4,1,0,0,2,0,1,0,1,1,1,0,0,2,0,0,3,2,1,5,0,0,0,1,0,3,2,6,4,4,1
"evm.TU.chromosome_12.3355",14,7,22,13,75,34,29,29,38,13,28,46,29,54,48,23,70,83,15,56,23,26,24,40,32,58,29,43,98,32,60
"evm.TU.chromosome_12.3356",0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,1,0
"evm.TU.chromosome_12.3357",50,7,15,11,42,16,47,10,23,18,32,35,15,20,46,20,37,46,21,35,11,20,28,20,32,50,9,26,82,12,49
"evm.TU.chromosome_12.3358",1,4,3,6,14,6,8,7,9,8,8,7,6,14,9,4,10,12,4,9,4,6,0,4,4,5,4,5,17,5,9
"evm.TU.chromosome_12.3359",2,1,2,0,1,0,0,3,1,2,2,1,4,16,19,6,5,2,0,1,1,2,1,2,6,3,0,3,3,1,1
"evm.TU.chromosome_12.336",34,3,9,13,166,15,80,29,30,13,64,42,31,117,139,14,39,163,16,94,10,60,60,15,37,75,34,37,515,18,94
"evm.TU.chromosome_12.3360",0,0,1,0,0,1,0,1,1,0,0,2,1,1,0,1,0,0,0,0,1,3,0,0,0,0,0,2,1,0,0
"evm.TU.chromosome_12.3361",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_12.3362",0,0,0,0,0,0,6,2,0,0,0,3,0,3,2,0,2,5,1,0,0,4,0,0,0,0,4,1,8,1,0
"evm.TU.chromosome_12.3363",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_12.3364",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_12.3365",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_12.3366",0,1,2,1,1,2,0,1,4,4,0,13,4,18,1,3,8,7,4,2,1,11,1,2,11,1,3,6,6,4,4
"evm.TU.chromosome_12.3367",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_12.3368",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_12.3369",0,0,1,1,0,1,0,2,2,0,0,0,0,5,0,4,0,0,0,0,0,4,0,0,0,0,0,1,0,5,0
"evm.TU.chromosome_12.337",2,0,1,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,2,0,0,3,1,0,0,0,0,1,0,0,0
"evm.TU.chromosome_12.3370",0,5,11,4,1,2,0,4,7,0,1,0,4,3,0,1,14,1,1,1,2,7,0,2,2,0,2,7,4,12,3
"evm.TU.chromosome_12.3371",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_12.3372",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"evm.TU.chromosome_12.3373",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_12.3374",0,0,0,1,0,0,0,0,0,0,0,0,0,6,2,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_12.3375",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
"evm.TU.chromosome_12.3376",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_12.3377",0,1,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
"evm.TU.chromosome_12.3378",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_12.3379",0,0,1,0,1,2,4,1,7,1,0,0,6,9,2,1,1,0,0,1,0,1,0,0,3,2,1,1,0,0,1
"evm.TU.chromosome_12.338",0,1,1,0,5,1,0,2,6,6,5,6,6,10,6,4,6,22,1,5,2,4,5,1,6,4,0,0,0,4,1
"evm.TU.chromosome_12.3380",0,1,1,2,0,0,6,1,3,3,1,0,0,3,1,2,17,5,0,0,0,12,2,0,7,0,0,12,2,4,3
"evm.TU.chromosome_12.3381",0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_12.3382",0,0,0,0,0,3,7,5,1,6,0,2,18,9,2,2,2,1,0,5,5,1,2,0,5,1,0,3,3,1,1
"evm.TU.chromosome_12.3383",1,0,0,7,0,3,0,0,0,0,2,6,0,1,0,0,0,1,0,0,0,2,0,0,1,0,1,3,3,2,0
"evm.TU.chromosome_12.3384",3,4,13,7,6,7,2,1,4,2,1,6,1,6,0,6,15,9,7,0,1,8,2,9,2,1,27,23,17,1,0
"evm.TU.chromosome_12.3385",1,0,0,0,0,0,1,3,3,0,0,0,0,2,0,0,9,4,1,1,0,8,0,1,0,0,11,12,8,0,0
"evm.TU.chromosome_12.3386",4,3,4,0,1,0,7,1,4,1,0,1,2,12,5,0,4,8,0,0,2,3,1,0,0,4,0,2,10,4,3
"evm.TU.chromosome_12.3387",0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,3
"evm.TU.chromosome_12.3388",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_12.3389",48,66,180,249,178,148,91,97,251,35,71,196,223,223,83,81,137,54,41,99,145,37,15,47,301,89,211,100,160,137,109
"evm.TU.chromosome_12.339",8,2,12,12,26,3,14,6,4,3,15,9,10,18,12,3,18,22,4,10,5,13,7,3,11,19,3,5,21,8,12
"evm.TU.chromosome_12.3390",1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3,2,3,0,0,1,0,0,0,1,3,0,0,2,1
"evm.TU.chromosome_12.3391",0,0,0,0,1,0,0,1,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,2,2,1,0,0,2,0,0
"evm.TU.chromosome_12.3392",0,0,0,0,2,1,3,0,0,0,2,3,0,0,6,0,3,20,0,2,0,0,0,0,3,2,0,1,6,1,0
"evm.TU.chromosome_12.3393",1,0,1,0,2,0,3,1,2,2,1,3,1,2,1,0,2,1,1,4,1,3,1,3,4,2,2,5,2,0,0
"evm.TU.chromosome_12.3394",1,2,2,6,3,0,2,5,2,0,4,4,3,11,3,1,9,6,2,1,4,5,3,0,12,1,7,2,11,6,3
"evm.TU.chromosome_12.3395",24,11,19,5,3,1,5,1,1,17,25,27,4,44,31,23,6,17,4,5,3,4,0,7,27,30,26,27,78,25,52
"evm.TU.chromosome_12.3396",4,0,2,4,22,0,18,4,1,0,25,3,1,3,13,1,9,19,2,9,3,0,3,2,5,7,2,1,16,6,11
"evm.TU.chromosome_12.3397",1,0,3,1,6,2,0,1,0,2,1,3,2,6,0,0,1,3,0,3,2,2,1,2,1,5,1,2,8,1,0
"evm.TU.chromosome_12.3398",8,2,1,3,7,3,3,2,6,4,4,8,5,9,1,4,3,3,0,8,1,0,2,5,6,6,3,6,14,4,4
"evm.TU.chromosome_12.3399_evm.TU.chromosome_12.3401",0,0,1,0,0,0,1,0,3,0,0,2,1,1,0,1,2,1,0,0,1,0,0,0,1,1,0,1,1,0,0
"evm.TU.chromosome_12.34",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1,0,1,0,1,0,0,0,0,0
"evm.TU.chromosome_12.340",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_12.3400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_12.3402",1,0,0,2,2,0,5,0,2,1,1,4,1,7,1,2,6,1,0,0,0,1,3,1,2,3,0,2,4,0,1
